session_id,session_date,channel_grouping,source,medium,campaign,landing_page,device_category,pageviews,sessions,bounce,time_on_site_secs,converted,order_value_gbp,user_id,country,new_vs_returning 
sess_698082,11-13-2024,paid_search,,(none),DSA_AllProducts,/products/vitamin-c-serum,mob,8,1,0,290,0,,usr_87581,AUS,returning
sess_305848,30-Apr-2024,,Google,social,Awareness_Serum_Jan24,,tablet,14,1,0,,0,,usr_62885,AUS,returning
sess_189334,21-Nov-2024,paid_search,,social,DPA_AllProducts_Q4,/collections/eye-care,Desktop,14,1,0,736,0,,usr_37145,United States,NEW
sess_450713,12-21-2024,paid_search,pinterest,,Generic_Skincare_Broad,collections/serums,Desktop,9,1,0,817,1,22.58%,usr_77835,Ireland,returning
sess_444523,2024/12/03,organic_search,email,(none),RLSA_CartAbandoners,/collections/eye-care,Desktop,5,1,0,726,0,,usr_78060,,new
sess_143669,09/10/2024,,unknown,,,/products/hyaluronic-acid,mobile,9,1,0,694,0,,,GB,NEW
sess_521742,07-14-2024,Organic_Search,google,cpc,Brand_KW_Exact ,collections/serums,mobile,4,1,0,,0,,,GB,
sess_325445,2024/02/17,paid_social,pinterest,email,Retargeting_Cart_Feb24,NULL,mobile,9,1,0,,0,,usr_55428,US,Returning
sess_476350,15/08/2024,direct,bing,CPC,LookAlike_SPF_Apr24,/products/vitamin-c-serum,,13,1,0,864,0,,usr_28098,US,NEW
sess_203249,2024/09/15,,bing,cpc,RLSA_CartAbandoners,/products/spf50-drops,mob,6,1,0,209,0,,,,
sess_637393,10/10/2024,,pinterest,cpc,,,mob,5,1,0,619,0,,usr_37568,Ireland,New
sess_632455,30-Dec-2024,PAID_SEARCH,,CPC,,/collections/moisturisers,tablet,3,1,0,699,0,,usr_42547,AUS,New
sess_845217,25-May-2024,PAID_SEARCH,meta,email,Shopping_Moisturisers,/products/spf50-drops,,14,1,0,358,0,,usr_55024,GB,returning
sess_754379,11-Jan-2024,Organic_Search,meta,CPC,,/products/glow-cream,mobile,7,1,0,328,0,,usr_82834,US,NEW
sess_971135,05/07/2024,email,unknown,none,Retargeting_Cart_Feb24,collections/serums,mobile,15,1,0,465,0,,usr_13928,United Kingdom,New
sess_488556,17/06/2024,email,pinterest,social,Generic_Skincare_Broad,/collections/serums,mob,11,1,0,502,0,,usr_58307,,New
sess_487369,14/04/2024,EMAIL,Google,email,Generic_Skincare_Broad,/collections/moisturisers,,3,1,0,64,1,90.23,usr_37689,US,returning
sess_889253,2024-07-30,paid social,META,email,NULL,/products/spf50-drops,Desktop,13,1,0,483,0,,usr_13930,,
sess_898622,2024/09/10,PAID_SEARCH,(direct),email,RLSA_CartAbandoners,/products/vitamin-c-serum,Desktop,10,1,0,860,0,,usr_84584,Ireland,new
sess_558397,2024-07-25,paid social,pinterest,none,Generic_Skincare_Broad,/landing/new-in,desktop,5,1,0,689,1,33.56,usr_41849,GB,NEW
sess_294761,2024-01-27,email,Google,,DSA_AllProducts,/collections/serums,mob,4,1,0,498,0,,usr_52670,AUS,
sess_929218,2024-07-09,paid_social,unknown,none,DPA_AllProducts_Q4,/products/glow-cream,MOBILE,14,1,0,840,0,,,Australia,new
sess_286197,22-Jan-2024,PAID_SEARCH,meta,email,,/products/retinol-night-cream,mob,1,1,1,,0,,usr_63588,UK,new
sess_673917,12/06/2024,paid_social,META,(none),Competitor_KW_BMM,/collections/moisturisers,,1,1,1,,0,,,United States,New
sess_880124,09-15-2024,PAID_SEARCH,unknown,referral,,/products/retinol-night-cream,mob,10,1,0,99,1,33.41,usr_22541,US,NEW
sess_146920,2024-06-08,Organic_Search,,email,Shopping_Serums,/products/glow-cream,Mobile,14,1,0,26,0,,usr_41353,GB,Returning
sess_232392,15/08/2024,email,meta,CPC,Awareness_Serum_Jan24,/products/hyaluronic-acid,mob,5,1,0,274,0,,usr_28198,United States,returning
sess_250967,20-Aug-2024,paid social,pinterest,CPC,Prospecting_Glow_Mar24,/products/hyaluronic-acid,desktop,12,1,0,-341,0,,usr_36556,United States,Returning
sess_340791,2024/12/22,referral,pinterest,cpc,Shopping_Moisturisers,/products/hyaluronic-acid,,15,1,0,,0,,usr_44742,,
sess_446992,02-26-2024,paid social,bing,social,Brand_KW_Exact,/,MOBILE,10,1,0,45,1,97.03,usr_49669,,NEW
sess_225323,07-26-2024,PAID_SEARCH,tiktok,email,Generic_Skincare_Broad,/collections/moisturisers,,13,1,0,289,1,83.97,usr_69508,AUS,new
sess_617556,05-01-2024,EMAIL,pinterest,,,/landing/summer-sale,MOBILE,12,1,0,812,0,,usr_43777,United Kingdom,
sess_760058,31-May-2024,organic_search,pinterest,cpc,Brand_KW_Exact,/collections/serums,mob,15,1,0,383,0,,,GB,Returning
sess_970522,2024-11-19,organic_search,email,cpc,Prospecting_Glow_Mar24,NULL,desktop,11,1,0,412,1,75.23,usr_63243,,
sess_649330,24-Aug-2024,paid social,meta,CPC,Brand_KW_Exact ,/products/retinol-night-cream,Desktop,8,1,0,863,1,46.31,usr_57450,UK,Returning
sess_471301,02-Mar-2024,direct,unknown,,DSA_AllProducts,/products/spf50-drops,Desktop,4,1,0,397,0,,usr_71981,,Returning
sess_613869,2024/09/11,EMAIL,bing,referral,Conversion_NightCream_Q3,/products/retinol-night-cream,,5,1,0,541,0,,usr_14731,United States,returning
sess_546468,2024/11/23,EMAIL,bing,cpc,Prospecting_Glow_Mar24,/landing/new-in,,10,1,0,146,0,,usr_77580,AUS,Returning
sess_447584,04-01-2024,PAID_SEARCH,meta,email,Generic_Skincare_Broad,/products/glow-cream,desktop,7,1,0,726,0,,,United States,
sess_552462,06-20-2024,,bing,(none),DSA_AllProducts,collections/serums,desktop,15,1,0,28,0,,usr_97728,US,Returning
sess_627333,2024-12-22,EMAIL,google,social,,/landing/summer-sale,MOBILE,2,1,0,90,1,77.94,usr_59488,AUS,NEW
sess_440276,2024-01-09,organic_search,,email,,/landing/summer-sale,Mobile,7,1,0,606,0,,,,NEW
sess_771481,2024/11/10,email,bing,referral,Brand_KW_Exact ,/products/vitamin-c-serum,,7,1,0,645,0,,,UK,returning
sess_820493,2024-03-23,paid_social,email,referral,brand_kw_exact,/products/hyaluronic-acid,Mobile,,1,0,211,0,,usr_20926,United States,Returning
sess_501630,2024-02-01,Organic_Search,email,,,/products/retinol-night-cream,mob,15,1,0,840,0,,usr_44047,UK,New
sess_273495,29-May-2024,direct,meta,CPC,BRAND_Awareness_Q2,/collections/moisturisers,mob,,1,0,129,0,,usr_77880,UK,returning
sess_435014,2024-10-09,referral,(direct),email,Shopping_Moisturisers,/collections/eye-care,Desktop,2,1,0,469,0,,,UK,New
sess_638160,04-Jul-2024,referral,meta,cpc,UGC_Serum_Test,/products/hyaluronic-acid,Desktop,12,1,0,740,0,,usr_77304,Australia,NEW
sess_177702,12-19-2024,EMAIL,pinterest,referral,Shopping_Moisturisers,,Mobile,9,1,0,170,0,,usr_13334,UK,NEW
sess_244068,21/04/2024,paid social,google,email,NULL,/products/spf50-drops,MOBILE,2,1,0,387,0,,,GB,new
sess_662976,05/08/2024,EMAIL,email,,,/products/spf50-drops,,8,1,0,,0,,usr_75432,GB,returning
sess_287147,2024-05-29,organic_search,,(none),Awareness_Serum_Jan24 ,/landing/summer-sale,tablet,14,1,0,724,0,,usr_18484,,Returning
sess_608974,10/08/2024,paid social,META,,Brand_KW_Exact,/collections/eye-care,,13,1,0,761,0,,usr_15207,United States,returning
sess_342205,10/02/2024,,email,referral,,/collections/serums,mobile,9,1,0,648,1,26.23,usr_48998,Australia,new
sess_629078,2024/08/01,referral,(direct),CPC,retargeting_cart_feb24,/collections/spf,mob,12,1,0,444,0,,usr_14531,UK,New
sess_318281,03-Dec-2024,direct,unknown,none,,,mob,12,1,0,382,0,,usr_75093,GB,new
sess_836165,06/09/2024,email,META,,Prospecting_Glow_Mar24,NULL,Mobile,14,1,0,534,0,,usr_99389,Ireland,New
sess_269063,2024-08-13,paid_search,email,organic,Shopping_Serums,/products/hyaluronic-acid,mobile,12,1,0,344,0,,usr_86213,,NEW
sess_940083,,organic_search,META,organic,Awareness_Serum_Jan24,/landing/summer-sale,Desktop,4,1,0,741,0,,usr_71680,United States,New
sess_736047,10-20-2024,,email,referral,,/collections/spf,mobile,8,1,0,,0,,,US,New
sess_484184,19/06/2024,,bing,(none),Prospecting_Glow_Mar24,collections/serums,,12,1,0,486,0,,usr_74370,AUS,New
sess_603718,2024/08/25,PAID_SEARCH,tiktok,,Retargeting_Cart_Feb24,/products/vitamin-c-serum,mob,11,1,0,98,0,,usr_21074,AUS,Returning
sess_664711,10-11-2024,,unknown,organic,DSA_AllProducts,/landing/new-in,Mobile,15,1,0,,0,,usr_93566,Australia,New
sess_392476,2024-06-05,Organic_Search,bing,,Retargeting_Cart_Feb24,/collections/eye-care,mob,10,1,0,215,0,,usr_17231,Ireland,
sess_452925,2024/04/22,EMAIL,Google,,Shopping_Serums,/products/retinol-night-cream,tablet,11,1,0,347,0,,usr_23874,United Kingdom,returning
sess_812126,12-07-2024,PAID_SEARCH,meta,email,LookAlike_SPF_Apr24,/collections/spf,mobile,1,1,1,,0,,usr_13012,US,returning
sess_647164,02-Aug-2024,organic_search,,(none),Awareness_Serum_Jan24,/landing/new-in,mobile,5,1,0,299,0,,usr_16161,US,New
sess_241142,06-06-2024,EMAIL,unknown,social,Retargeting_Cart_Feb24,/collections/moisturisers,desktop,14,1,0,405,0,,usr_75563,GB,NEW
sess_589806,12-Jan-2024,direct,email,referral,,/collections/spf,desktop,5,1,0,895,0,,,United States,returning
sess_864241,20/03/2024,Organic_Search,meta,email,Prospecting_Glow_Mar24,/products/glow-cream,desktop,6,1,0,410,1,100.88$,,Australia,Returning
sess_134653,03-Jul-2024,,email,CPC,Shopping_Serums,/products/hyaluronic-acid,MOBILE,14,1,0,151,0,,usr_99839,US,Returning
sess_835865,02-13-2024,paid social,pinterest,CPC,LookAlike_SPF_Apr24,/products/retinol-night-cream,Desktop,9,1,0,301,0,,usr_35539,Ireland,new
sess_827359,,organic_search,Google,(none),RLSA_CartAbandoners,/collections/eye-care,,11,1,0,774,0,,usr_48625,Ireland,
sess_616256,2024-09-07,direct,google,cpc,Shopping_Serums,,Desktop,8,1,0,279,0,,usr_69962,Ireland,returning
sess_338938,2024-10-14,,tiktok,referral,NULL,/products/retinol-night-cream,desktop,6,1,0,687,0,,usr_90543,United States,
sess_591503,16-Jan-2024,direct,unknown,cpc,,NULL,Desktop,8,1,0,597,0,,usr_79620,US,returning
sess_474852,03-20-2024,referral,(direct),CPC,NULL,/,desktop,11,1,0,268,0,,usr_74620,US,
sess_560795,2024/02/24,email,unknown,(none),Generic_Skincare_Broad,NULL,mobile,9,1,0,254,0,,usr_61044,Ireland,Returning
sess_342647,2024/09/15,EMAIL,Google,referral,,/products/hyaluronic-acid,tablet,2,1,0,145,0,,usr_73113,GB,Returning
sess_377867,21-Apr-2024,paid social,,email,NULL,/collections/serums,mobile,15,1,0,790,0,,usr_35389,US,
sess_696902,12-07-2024,PAID_SEARCH,google,cpc,Shopping_Serums,/landing/new-in,mobile,13,1,0,411,0,,usr_72430,United States,Returning
sess_236502,09/11/2024,,unknown,CPC,,/products/hyaluronic-acid,,8,1,0,217,0,,usr_13606,AUS,Returning
sess_227127,09-24-2024,EMAIL,google,social,,,,10,1,0,885,0,,,GB,NEW
sess_159440,08-10-2024,paid_search,google,,Competitor_KW_BMM,/collections/spf,,14,1,0,23,1,52.29,usr_85371,US,new
sess_559001,31-Mar-2024,referral,meta,,Conversion_NightCream_Q3,/products/glow-cream,mob,15,1,0,274,0,,,AUS,new
sess_410267,05-Nov-2024,PAID_SEARCH,google,,,/landing/new-in,mob,14,1,0,226,0,,,Australia,Returning
sess_403769,16-Feb-2024,PAID_SEARCH,tiktok,social,LookAlike_SPF_Apr24,/products/glow-cream,tablet,9,1,0,478,0,,usr_67480,US,
sess_758784,28/10/2024,Organic_Search,,cpc,,/collections/moisturisers,tablet,4,1,0,418,0,,,Ireland,returning
sess_175880,2024/03/20,referral,meta,email,retargeting_cart_feb24,/products/spf50-drops,mobile,14,1,0,,0,,usr_53731,,
sess_831679,15/04/2024,,unknown,,NULL,/products/glow-cream,,1,1,1,,0,,usr_13619,United Kingdom,New
sess_495656,2024/02/20,paid_search,unknown,referral,UGC_Serum_Test,/landing/new-in,MOBILE,14,1,0,304,0,,usr_34439,Ireland,
sess_415674,01-04-2024,paid social,(direct),email,NULL,/collections/eye-care,desktop,12,1,0,352,0,,usr_32691,US,Returning
sess_268855,10/03/2024,paid_search,,organic,Awareness_Serum_Jan24 ,/collections/serums,Desktop,4,1,0,750,0,,usr_65038,AUS,
sess_869747,2024/08/25,paid_search,pinterest,referral,Brand_KW_Exact ,,,11,1,0,-732,0,,usr_72106,Australia,new
sess_513190,2024/01/24,Organic_Search,bing,organic,Retargeting_Cart_Feb24,/products/retinol-night-cream,,9,1,0,381,0,,usr_28820,US,Returning
sess_552067,2024/02/09,PAID_SEARCH,email,none,,/products/spf50-drops,tablet,11,1,0,736,0,,,GB,New
sess_158311,2024-04-09,paid_search,META,cpc,DPA_AllProducts_Q4,/collections/spf,,2,1,0,577,0,,usr_30116,UK,new
sess_738176,2024/08/22,paid social,META,organic,,/products/spf50-drops,MOBILE,15,1,0,279,0,,usr_81120,Ireland,
sess_796563,2024-05-08,EMAIL,,none,Competitor_KW_BMM,/products/glow-cream,MOBILE,2,1,0,495,0,,usr_99653,US,NEW
sess_977144,2024-02-29,paid_search,google,(none),brand_kw_exact,/collections/eye-care,mob,8,1,0,624,0,,usr_11183,AUS,Returning
sess_940592,07-06-2024,direct,tiktok,organic,Competitor_KW_BMM,/collections/eye-care,Mobile,11,1,0,97,0,,usr_47742,GB,new
sess_664616,2024/02/16,direct,(direct),cpc,UGC_Serum_Test,/collections/moisturisers,mob,-5,1,0,34,0,,usr_88675,United States,NEW
sess_712638,23/11/2024,,,(none),Shopping_Serums,/collections/eye-care,Mobile,15,1,0,598,0,,usr_72221,United States,new
sess_562250,2024-07-22,direct,meta,none,LookAlike_SPF_Apr24,/collections/eye-care,Mobile,2,1,0,468,0,,usr_89589,AUS,Returning
sess_462540,2024-01-31,Organic_Search,,,Brand_KW_Exact ,/landing/new-in,Desktop,15,1,0,677,0,,,GB,NEW
sess_331784,08-18-2024,referral,meta,email,NULL,/collections/eye-care,,15,1,0,134,0,,usr_95648,Ireland,
sess_389518,2024/05/08,Organic_Search,(direct),cpc,Generic_Skincare_Broad,/products/hyaluronic-acid,,4,1,0,423,0,,usr_70531,,returning
sess_435132,2024-12-08,organic_search,google,social,Awareness_Serum_Jan24 ,/,,8,1,0,128,0,,usr_58454,UK,NEW
sess_584988,30/11/2024,email,(direct),CPC,,NULL,Desktop,1,1,1,,0,,usr_63846,Ireland,new
sess_428814,04-Feb-2024,referral,,none,,collections/serums,Mobile,14,1,0,547,0,,usr_33899,Australia,NEW
sess_246456,02-15-2024,paid_search,bing,CPC,BRAND_Awareness_Q2,/products/hyaluronic-acid,MOBILE,1,1,1,,0,,usr_66314,United Kingdom,
sess_181242,04-22-2024,,(direct),social,retargeting_cart_feb24,/collections/spf,Desktop,13,1,0,518,0,,usr_13352,Australia,
sess_444374,11-Apr-2024,Organic_Search,,(none),UGC_Serum_Test,/products/spf50-drops,MOBILE,10,1,0,75,0,,usr_99690,US,returning
sess_815418,01-Jul-2024,paid_social,tiktok,email,,/landing/summer-sale,tablet,15,1,0,,0,,usr_64115,GB,New
sess_383620,27-Aug-2024,Organic_Search,google,referral,NULL,/landing/new-in,MOBILE,3,1,0,217,0,,usr_81945,,returning
sess_746000,2024/03/27,referral,pinterest,CPC,Prospecting_Glow_Mar24,/products/glow-cream,Mobile,5,1,0,276,0,,usr_42450,UK,
sess_591694,2024/08/03,email,,cpc,Generic_Skincare_Broad,/products/hyaluronic-acid,mobile,10,1,0,89,0,,usr_58111,United Kingdom,Returning
sess_481484,2024-03-18,direct,,organic,Retargeting_Cart_Feb24,/products/vitamin-c-serum,MOBILE,4,1,0,94,0,,usr_91582,United Kingdom,Returning
sess_910846,2024-08-21,,meta,none,BRAND_Awareness_Q2,/products/hyaluronic-acid,Desktop,8,1,0,670,0,,usr_76887,AUS,New
sess_853698,2024/09/09,,Google,email,,/products/retinol-night-cream,mobile,5,1,0,465,0,,usr_47097,UK,Returning
sess_498919,12-07-2024,paid_search,tiktok,CPC,Generic_Skincare_Broad,/collections/spf,mobile,11,1,0,,0,,usr_67232,Ireland,Returning
sess_881307,2024-04-20,paid_search,Google,,Awareness_Serum_Jan24 ,/collections/serums,desktop,3,1,0,415,0,,usr_32188,United States,Returning
sess_744655,10-20-2024,,email,,Prospecting_Glow_Mar24,,mob,,1,0,105,0,,usr_44007,GB,returning
sess_568274,2024/02/01,,google,none,UGC_Serum_Test,/collections/spf,Mobile,-4,1,0,820,0,,usr_75214,AUS,
sess_564195,2024-05-04,referral,tiktok,social,Competitor_KW_BMM,NULL,mobile,15,1,0,762,1,,,Ireland,
sess_847904,05-19-2024,PAID_SEARCH,META,social,Prospecting_Glow_Mar24,collections/serums,mobile,14,1,0,506,0,,usr_93194,UK,NEW
sess_646534,03-02-2024,Organic_Search,pinterest,none,Shopping_Moisturisers,/products/hyaluronic-acid,MOBILE,10,1,0,83,0,,usr_30090,AUS,new
sess_606641,08-26-2024,email,META,(none),Awareness_Serum_Jan24 ,/collections/moisturisers,mobile,13,1,0,837,0,,usr_33931,,returning
sess_478285,28/12/2024,,Google,cpc,,NULL,MOBILE,9,1,0,530,0,,usr_79272,Australia,new
sess_810231,20/08/2024,EMAIL,META,(none),Awareness_Serum_Jan24 ,/collections/spf,Mobile,4,1,0,619,0,,usr_61174,United Kingdom,returning
sess_357785,05-18-2024,referral,pinterest,email,RLSA_CartAbandoners,/products/hyaluronic-acid,Mobile,13,1,0,80,0,,usr_57684,UK,
sess_313265,05-18-2024,direct,bing,referral,Prospecting_Glow_Mar24,/landing/new-in,tablet,14,1,0,317,0,,,Ireland,NEW
sess_527683,2024/05/19,paid social,tiktok,social,Brand_KW_Exact ,/products/retinol-night-cream,,13,1,0,522,0,,usr_57203,United Kingdom,new
sess_373773,07/07/2024,organic_search,Google,,,,desktop,11,1,0,97,0,,usr_41275,,returning
sess_423526,,Organic_Search,,cpc,brand_kw_exact,/collections/moisturisers,Desktop,12,1,0,68,0,,usr_18370,AUS,
sess_504496,2024-06-22,referral,meta,email,Awareness_Serum_Jan24 ,/collections/moisturisers,,1,1,1,,0,,usr_72992,,NEW
sess_769905,03-09-2024,organic_search,,none,Brand_KW_Exact ,/landing/summer-sale,Desktop,2,1,0,196,1,94.25,,,returning
sess_612059,03-27-2024,EMAIL,,CPC,,,,4,1,0,742,1,117.94,usr_75393,AUS,NEW
sess_989840,16/04/2024,EMAIL,unknown,,DPA_AllProducts_Q4,/collections/moisturisers,Mobile,7,1,0,474,0,,usr_27480,,NEW
sess_501674,05-Aug-2024,organic_search,bing,email,Prospecting_Glow_Mar24,/products/hyaluronic-acid,tablet,12,1,0,35,0,,usr_23603,GB,new
sess_163842,09-13-2024,,Google,,Generic_Skincare_Broad,/products/spf50-drops,mob,6,1,0,825,0,,usr_73680,US,
sess_469748,20-Mar-2024,PAID_SEARCH,unknown,(none),,/products/hyaluronic-acid,tablet,6,1,0,97,0,,usr_66112,GB,NEW
sess_367172,12-13-2024,organic_search,google,organic,,/products/hyaluronic-acid,MOBILE,14,1,0,618,1,24.14,,United States,NEW
sess_493337,12-27-2024,organic_search,,social,Competitor_KW_BMM,/landing/new-in,,4,1,0,361,1,31.35,usr_89066,United States,
sess_400789,22/02/2024,,META,referral,RLSA_CartAbandoners,/collections/moisturisers,MOBILE,-12,1,0,647,0,,usr_89284,UK,NEW
sess_866678,22-Mar-2024,PAID_SEARCH,Google,none,Generic_Skincare_Broad,/collections/spf,mob,11,1,0,,0,,,Ireland,
sess_475629,2024-02-26,paid social,tiktok,social,Prospecting_Glow_Mar24,/collections/eye-care,desktop,2,1,0,71,0,,usr_13734,GB,New
sess_939155,2024-08-04,direct,META,email,Competitor_KW_BMM,/landing/new-in,Desktop,1,1,1,,0,,usr_85877,United Kingdom,new
sess_694317,06-16-2024,paid social,Google,organic,Shopping_Serums,/products/glow-cream,desktop,14,1,0,509,0,,usr_49342,Ireland,returning
sess_450028,11-15-2024,direct,bing,,Prospecting_Glow_Mar24,/products/hyaluronic-acid,tablet,10,1,0,88,0,,usr_59241,Ireland,returning
sess_925714,02-05-2024,Organic_Search,google,social,Awareness_Serum_Jan24 ,/collections/spf,tablet,9,1,0,622,0,,usr_50578,AUS,
sess_766103,09-10-2024,organic_search,,organic,DPA_AllProducts_Q4,/collections/spf,,4,1,0,296,0,,usr_97377,GB,returning
sess_626514,2024/06/22,paid_search,Google,CPC,Competitor_KW_BMM,/products/vitamin-c-serum,MOBILE,15,1,0,112,0,,usr_15655,Australia,Returning
sess_527118,23-Nov-2024,paid_search,meta,CPC,BRAND_Awareness_Q2,/products/glow-cream,desktop,1,1,1,,0,,usr_18831,UK,
sess_695075,2024/08/18,direct,,,Competitor_KW_BMM,/products/vitamin-c-serum,Mobile,14,1,0,776,0,,usr_44061,Australia,Returning
sess_464426,2024-10-15,paid_search,email,organic,RLSA_CartAbandoners,/collections/moisturisers,mobile,12,1,0,100,1,30.29$,usr_32777,Australia,returning
sess_772318,2024-06-29,organic_search,google,cpc,NULL,,tablet,8,1,0,485,0,,usr_49925,Australia,new
sess_859827,27/04/2024,,pinterest,CPC,Competitor_KW_BMM,/collections/eye-care,mob,13,1,0,369,0,,usr_18398,UK,Returning
sess_182420,26/08/2024,Organic_Search,,email,Brand_KW_Exact ,/products/spf50-drops,mob,-8,1,0,834,0,,usr_36352,AUS,
sess_796276,2024-11-03,,(direct),email,Generic_Skincare_Broad,/collections/spf,desktop,5,1,0,51,0,,,Australia,NEW
sess_928046,2024/02/04,EMAIL,bing,,RLSA_CartAbandoners,,desktop,3,1,0,737,0,,usr_75097,UK,
sess_998753,29-Jun-2024,paid_search,unknown,referral,Shopping_Moisturisers,/collections/serums,tablet,8,1,0,443,0,,usr_48863,US,new
sess_974151,07-28-2024,organic_search,google,organic,brand_kw_exact,/products/spf50-drops,Mobile,14,1,0,424,0,,usr_57788,United States,New
sess_707307,25/05/2024,,META,cpc,Generic_Skincare_Broad,/collections/eye-care,Mobile,2,1,0,177,0,,,UK,NEW
sess_515254,09-01-2024,paid social,pinterest,,Brand_KW_Exact ,/collections/eye-care,mob,7,1,0,245,0,,usr_47617,United States,returning
sess_433076,05-13-2024,direct,META,(none),Conversion_NightCream_Q3,/collections/serums,MOBILE,7,1,0,858,1,43.63,usr_87305,Australia,returning
sess_385340,2024-09-10,direct,bing,(none),,/products/vitamin-c-serum,mobile,13,1,0,540,0,,usr_78033,Ireland,returning
sess_843538,2024/04/28,,META,organic,Shopping_Moisturisers,/products/retinol-night-cream,desktop,11,1,0,336,0,,usr_11739,GB,NEW
sess_786550,12-29-2024,EMAIL,google,email,UGC_Serum_Test,/products/hyaluronic-acid,,3,1,0,387,0,,usr_99553,GB,NEW
sess_812382,2024/08/02,EMAIL,meta,,BRAND_Awareness_Q2,NULL,Mobile,8,1,0,418,0,,usr_95521,,Returning
