report_date,account_id,account_name,campaign_name,campaign_objective,adset_name,ad_name,placement,impressions,reach,clicks,spend_gbp,ctr_pct,cpc_gbp,conversions,conversion_value_gbp,roas,frequency,currency 
2024/09/07,act_8050796,Luminae Beauty Ltd,DPA_AllProducts_Q4,TRAFFIC,AdSet_lookalike_purchasers,Ad_Carousel_Serum,REELS,34350,31339,1665,74.26,4.85,0.04,131,6560.81,88.35,1.1,GBP
02-05-2024,act_9126581,Luminae Beauty Ltd,retargeting_cart_feb24,conversions,AdSet_retarget_visitors,Ad_UGC_1,Audience Network,29979,24298,1170,40.7,3.9,0.03,67,5972.12,146.74,1.23,gbp
29/03/2024,act_3899438,Luminae Beauty Ltd,Conversion_NightCream_Q3,TRAFFIC,AdSet_35-44F,Ad_Static_SPF,,17353,12854,372,234.28%,2.14,0.63,37,1108.5,4.73,1.35,GBP
2024/08/24,act_3337133,Luminae Beauty Ltd,LookAlike_SPF_Apr24,,AdSet_25-34F,Ad_Carousel_Serum,,45911,41450,566,444.58,1.23,0.79,12,376.86,0.85,1.11,GBP
12-08-2024,act_1227665,Luminae Beauty Ltd,,TRAFFIC,AdSet_35-44F,Ad_Video_Glow,Reels,12890,10491,252,135.93,1.96,0.54,21,1563.38,11.5,1.23,gbp
02-18-2024,,Luminae Beauty Ltd,UGC_Serum_Test,Traffic,AdSet_lookalike_purchasers,Ad_UGC_1,stories,13798,9138,188,5.78,1.36,,10,361.86,62.61,1.51,GBP
2024-11-09,act_8642682,Luminae Beauty Ltd,BRAND_Awareness_Q2,,AdSet_lookalike_purchasers,Ad_Static_SPF,Audience Network,11863,7603,451,107.02,3.8,0.24,53,1866.52,17.44,1.56,gbp
30-Jun-2024,act_7365957,Luminae Beauty Ltd,UGC_Serum_Test,,AdSet_35-44F,Ad_UGC_2,,21245,14018,400,18.17,1.88,0.05,33,1506.48,82.91,1.52,GBP 
23-Mar-2024,act_7837276,Luminae Beauty Ltd,Conversion_NightCream_Q3,CONVERSIONS,AdSet_25-34F,Ad_Static_SPF,,41453,35496,967,129.08%,2.33,0.13,,2487.92,19.27,1.17,gbp
02-19-2024,act_2188577,Luminae Beauty Ltd,Retargeting_Cart_Feb24,TRAFFIC,AdSet_25-34F,Ad_Video_Glow,Reels,15516,9424,176,127.25,1.13,0.72,9,641.78,5.04,1.65,gbp
2024-02-26,act_8148784,Luminae Beauty Ltd,Retargeting_Cart_Feb24,conversions,AdSet_lookalike_purchasers,Ad_Static_SPF,Reels,32093,21549,186,337.56,0.58,1.81,5,344.01,1.02,1.49,GBP
2024-05-19,act_1803626,Luminae Beauty Ltd,NULL,TRAFFIC,AdSet_lookalike_purchasers,Ad_UGC_2,Reels,15893,,301,155.29,1.89,0.52,34,1851.46,11.92,1.19,GBP
10-Aug-2024,act_5589463,Luminae Beauty Ltd,Conversion_NightCream_Q3,TRAFFIC,AdSet_35-44F,Ad_Carousel_Serum,,20227,19043,544,471.94,2.69,0.87,65,3556.18,7.54,1.06,
12-11-2024,act_3704905,Luminae Beauty Ltd,retargeting_cart_feb24,conversions,AdSet_18-24F,Ad_UGC_1,Stories,32372,,352,499.09,1.09,1.42,14,495.84,0.99,1.04,gbp
20-May-2024,act_4040389,Luminae Beauty Ltd,,Traffic,AdSet_retarget_visitors,Ad_UGC_1,feed,46653,31507,512,224.32,1.1,0.44,38,885.07,3.95,1.48,GBP
2024-02-04,act_8431581,Luminae Beauty Ltd,,,AdSet_retarget_visitors,Ad_Carousel_Serum,Stories,46851,,1371,334.85,2.93,0.24,11,693.7,2.07,1.48,GBP
2024-07-14,act_9031063,Luminae Beauty Ltd,NULL,,,Ad_UGC_2,feed,27880,26475,620,6.98,2.22,0.01,8,294.49,42.19,1.05,
04/09/2024,,Luminae Beauty Ltd,,TRAFFIC,AdSet_lookalike_purchasers,Ad_Static_SPF,Stories,44331,,340,249.23,0.77,0.73,14,605.97,2.43,1.16,GBP
,act_4433664,Luminae Beauty Ltd,BRAND_Awareness_Q2,BRAND_AWARENESS,AdSet_25-34F,Ad_Video_Glow,,9307,,274,423.47,2.94,1.55,13,779.89,1.84,,GBP 
2024-04-25,act_5598948,Luminae Beauty Ltd,NULL,conversions,AdSet_35-44F,Ad_Video_Glow,Reels,14865,12061,212,122.64,1.43,0.58,11,,6.72,1.23,GBP 
2024-04-07,act_1094574,Luminae Beauty Ltd,BRAND_Awareness_Q2,,AdSet_18-24F,Ad_UGC_1,REELS,12077,9948,169,317.58,1.4,1.88,,602.98,1.9,1.21,
2024-11-01,act_3836968,Luminae Beauty Ltd,Prospecting_Glow_Mar24,,AdSet_18-24F,Ad_Video_Glow,feed,35193,28041,1109,90.11,3.15,0.08,66,2108.73,23.4,1.26,GBP
11/05/2024,act_6352029,Luminae Beauty Ltd,BRAND_Awareness_Q2,Traffic,AdSet_35-44F,Ad_Carousel_Serum,feed,33631,32783,1231,28.92,3.66,0.02,71,5840.9,201.97,,GBP
2024/10/18,act_7878095,Luminae Beauty Ltd,Conversion_NightCream_Q3,conversions,AdSet_retarget_visitors,Ad_UGC_1,Reels,46653,35285,,344.36,0.94,0.79,6,215.19,0.62,1.32,GBP
08-Jul-2024,act_1784239,Luminae Beauty Ltd,,,AdSet_lookalike_purchasers,Ad_Carousel_Serum,REELS,33392,20956,1378,263.06,4.13,0.19,60,3553.96,13.51,1.59,GBP
2024/12/15,act_3076798,Luminae Beauty Ltd,Conversion_NightCream_Q3,conversions,AdSet_retarget_visitors,Ad_UGC_2,Feed,4310,3243,188,348.06,4.36,1.85,14,808.24,2.32,1.33,
2024-12-15,act_6416235,Luminae Beauty Ltd,DPA_AllProducts_Q4,Traffic,AdSet_lookalike_purchasers,Ad_Static_SPF,feed,16063,11646,622,240.73,3.87,0.39,10,827.6,3.44,1.38,GBP
2024/06/08,act_1849401,Luminae Beauty Ltd,retargeting_cart_feb24,CONVERSIONS,AdSet_35-44F,Ad_Static_SPF,stories,7472,5316,131,456.01,1.75,3.48,15,1221.26,2.68,1.41,
12-21-2024,act_8878206,Luminae Beauty Ltd,UGC_Serum_Test,BRAND_AWARENESS,AdSet_35-44F,Ad_Carousel_Serum,Feed,3009,2555,60,357.81,1.99,5.96,4,104.42,0.29,1.18,GBP 
09-15-2024,act_9312522,Luminae Beauty Ltd,Conversion_NightCream_Q3,CONVERSIONS,AdSet_lookalike_purchasers,Ad_UGC_1,Feed,5591,4057,84,75.76,1.5,0.9,2,137.32,1.81,1.38,GBP
2024-04-04,act_7638395,Luminae Beauty Ltd,Awareness_Serum_Jan24 ,TRAFFIC,AdSet_retarget_visitors,Ad_UGC_1,Stories,31438,23295,1100,454.93,3.5,0.41,28,965.17,2.12,1.35,GBP
12-18-2024,act_8804618,Luminae Beauty Ltd,Awareness_Serum_Jan24 ,Traffic,AdSet_retarget_visitors,Ad_UGC_2,Stories,,11236,10,371.94,0.06,,1,23.05,,1.51,GBP 
11-06-2024,act_5228702,Luminae Beauty Ltd,Awareness_Serum_Jan24,TRAFFIC,AdSet_35-44F,Ad_Video_Glow,feed,19618,12965,726,259.46,3.7,0.36,1,29.06,0.11,1.51,gbp
10-15-2024,act_9137672,Luminae Beauty Ltd,NULL,BRAND_AWARENESS,AdSet_18-24F,Ad_UGC_1,Stories,43495,36875,2009,5.68,,0.0,,4964.38,874.01,1.18,
2024-08-12,act_4625684,Luminae Beauty Ltd,Conversion_NightCream_Q3,TRAFFIC,AdSet_lookalike_purchasers,Ad_Static_SPF,REELS,20586,,415,336.69,2.02,0.81 ,15,812.29,2.41,1.18,GBP
30-Jan-2024,act_6334545,Luminae Beauty Ltd,Retargeting_Cart_Feb24,TRAFFIC,AdSet_lookalike_purchasers,Ad_UGC_2,,43595,40218,1654,435.61,3.79,0.26,122,5331.11,12.24,1.08,GBP
12/12/2024,act_9128460,Luminae Beauty Ltd,Retargeting_Cart_Feb24,BRAND_AWARENESS,AdSet_lookalike_purchasers,Ad_UGC_2,Stories,46721,40267,2076,15.57,4.44,0.01,54,2962.11,190.24,1.16,
,act_9423649,Luminae Beauty Ltd,Conversion_NightCream_Q3,,AdSet_18-24F,,Reels,16211,13152,661,157.87,4.08,0.24,70,3542.43,,1.23,GBP 
2024-01-15,act_3134782,Luminae Beauty Ltd,UGC_Serum_Test,conversions,AdSet_35-44F,Ad_Video_Glow,Reels,44748,34527,1828,,4.09,0.1,138,3345.52,17.54,1.3,gbp
,act_1314834,,UGC_Serum_Test,Traffic,AdSet_retarget_visitors,Ad_Static_SPF,Audience Network,1550,1314,73,167.33,4.71,2.29,3,118.14,0.71,1.18,GBP 
02-17-2024,act_6477412,Luminae Beauty Ltd,Prospecting_Glow_Mar24,BRAND_AWARENESS,AdSet_25-34F,Ad_UGC_2,REELS,14565,12662,,377.72,0.31,8.39,2,141.64,,1.15,GBP
19/09/2024,act_7007576,Luminae Beauty Ltd,Awareness_Serum_Jan24 ,Traffic,AdSet_18-24F,Ad_UGC_2,Reels,-23362,18630,1032,410.01,4.42,,31,566.82,1.38,1.25,GBP
05-23-2024,act_9880499,Luminae Beauty Ltd,Awareness_Serum_Jan24,BRAND_AWARENESS,AdSet_35-44F,Ad_Carousel_Serum,feed,,-24154,1192,185.8,4.19,0.16,,1143.34,6.15,1.18,
2024/08/22,act_5614550,Luminae Beauty Ltd,,conversions,AdSet_25-34F,Ad_UGC_2,stories,45654,31912,2042,142.26,4.47,0.07,170,14548.83,102.27,1.43,gbp
29/09/2024,act_4856785,Luminae Beauty Ltd,Prospecting_Glow_Mar24,BRAND_AWARENESS,AdSet_18-24F,Ad_UGC_2,stories,8296,5922,25,192.83,0.3,7.71,2,124.4,0.65,,gbp
02/05/2024,act_2384253,Luminae Beauty Ltd,Conversion_NightCream_Q3,CONVERSIONS,AdSet_35-44F,Ad_Video_Glow,Reels,44930,32503,1400,65.47,3.12,,136,9207.22,140.63,1.38,gbp
11-21-2024,act_3984338,Luminae Beauty Ltd,Awareness_Serum_Jan24,BRAND_AWARENESS,AdSet_25-34F,Ad_Video_Glow,stories,17362,13281,160,390.05,0.92,2.44,2,,0.33$,,GBP 
16/12/2024,act_7509706,Luminae Beauty Ltd,Retargeting_Cart_Feb24,CONVERSIONS,AdSet_18-24F,Ad_UGC_2,feed,29725,20042,781,336.16,2.63,0.43,26,1821.89,,1.48,GBP
2024/06/11,act_6772791,Luminae Beauty Ltd,BRAND_Awareness_Q2,,AdSet_18-24F,Ad_Video_Glow,REELS,48951,34295,2406,303.76,4.92,0.13,72,3725.55,12.26,1.43,gbp
30-May-2024,act_2465623,Luminae Beauty Ltd,UGC_Serum_Test,conversions,AdSet_25-34F,Ad_Static_SPF,Reels,22821,17742,172,139.43,0.75,0.81,3,170.98,1.23,,GBP 
2024-06-28,act_6039368,Luminae Beauty Ltd,Prospecting_Glow_Mar24,TRAFFIC,AdSet_18-24F,,Stories,43291,35397,1181,12.75,2.73,0.01,95,,200.17%,1.22,gbp
2024-09-13,act_4651308,,,conversions,AdSet_lookalike_purchasers,,,12845,10402,633,70.44,4.93$,0.11,28,,22.19,1.23,GBP
2024/05/02,act_6180194,Luminae Beauty Ltd,,TRAFFIC,AdSet_retarget_visitors,Ad_UGC_2,,,15402,629,270.26,3.33,0.43,25,940.4,3.48,1.23,
05-Sep-2024,act_1990231,Luminae Beauty Ltd,Prospecting_Glow_Mar24,,AdSet_lookalike_purchasers,Ad_UGC_2,Reels,7723,6598,35,446.53,0.45,12.76,0,0.0,,1.17,gbp
09-30-2024,act_7941148,Luminae Beauty Ltd,NULL,Traffic,AdSet_18-24F,Ad_Carousel_Serum,REELS,20592,19716,418,114.79,2.03,0.27,3,253.01,2.2 ,1.04,GBP
20-Sep-2024,act_6073127,Luminae Beauty Ltd,Awareness_Serum_Jan24 ,BRAND_AWARENESS,AdSet_lookalike_purchasers,Ad_Static_SPF,stories,43702,36246,179,335.14,,1.87,1,47.5,0.14,1.21,GBP 
2024/01/25,act_5339067,Luminae Beauty Ltd,DPA_AllProducts_Q4,Traffic,AdSet_25-34F,Ad_Static_SPF,,25645,23599,638,284.74,2.49,0.45,43,2339.24,8.22,1.09,
2024/03/22,act_1566455,Luminae Beauty Ltd,BRAND_Awareness_Q2,BRAND_AWARENESS,AdSet_25-34F,Ad_UGC_2,Stories,47640,45825,438,,0.92,0.62,49,1592.39,5.9,1.04,
09-24-2024,act_3731857,Luminae Beauty Ltd,BRAND_Awareness_Q2,Traffic,AdSet_35-44F,Ad_Static_SPF,Reels,26245,,1178,438.19,4.49,0.37,5,131.86,0.3,1.2,GBP 
2024-10-07,act_5209773,Luminae Beauty Ltd,Awareness_Serum_Jan24 ,Traffic,AdSet_35-44F,Ad_UGC_1,REELS,3425,2735,153,33.47,4.47,,11,725.97,21.69,1.25,gbp
2024/12/15,act_6497479,Luminae Beauty Ltd,Retargeting_Cart_Feb24,,AdSet_lookalike_purchasers,Ad_UGC_1,Stories,14507,11964,556,319.06,3.83,,37,2946.64,9.24,1.21,
25-Sep-2024,act_6020446,Luminae Beauty Ltd,Awareness_Serum_Jan24,,,Ad_Carousel_Serum,stories,44873,42951,1891,478.86,4.21,0.25,118,9099.08,19.0,1.04,GBP 
30/03/2024,act_1872585,Luminae Beauty Ltd,Retargeting_Cart_Feb24,BRAND_AWARENESS,,Ad_UGC_2,feed,41910,30712,1640,249.19,3.91,0.15,,2498.45,10.03,1.36,GBP
11-18-2024,act_3290947,Luminae Beauty Ltd,Awareness_Serum_Jan24,Traffic,AdSet_retarget_visitors,,Audience Network,17942,13369,350,103.41,1.95,0.3,31,1006.51,9.73,1.34,
29-Dec-2024,act_9633408,Luminae Beauty Ltd,,CONVERSIONS,AdSet_35-44F,Ad_UGC_1,stories,48817,36537,2401,,4.92,0.07,69,2442.51,15.36,,GBP
2024/09/24,act_1748966,Luminae Beauty Ltd,LookAlike_SPF_Apr24,Traffic,AdSet_lookalike_purchasers,Ad_UGC_1,Reels,42944,28683,384,85.32,,,30,1847.37,,1.5,GBP 
11-05-2024,act_9513264,Luminae Beauty Ltd,retargeting_cart_feb24,,AdSet_lookalike_purchasers,Ad_Static_SPF,Feed,11718,11667,142,346.47,1.21,2.44,,94.51,0.27,1.0,GBP 
21/02/2024,act_1760271,Luminae Beauty Ltd,,TRAFFIC,AdSet_retarget_visitors,Ad_Static_SPF,Reels,27163,23790,361,209.15,1.33,0.58,30,694.05,3.32,1.14,gbp
2024/11/03,act_1694687,Luminae Beauty Ltd,Conversion_NightCream_Q3,conversions,AdSet_lookalike_purchasers,Ad_Video_Glow,Audience Network,29971,19872,1079,65.28,3.6,0.06,66,,44.23,1.51,GBP 
03/02/2024,act_9898834,Luminae Beauty Ltd,Prospecting_Glow_Mar24,Traffic,AdSet_lookalike_purchasers,Ad_UGC_1,Stories,6262,5429,307,,4.9,1.25,10,587.85,1.53,1.15,GBP
02-26-2024,act_7982776,Luminae Beauty Ltd,NULL,Traffic,,Ad_UGC_2,Stories,31818,23048,482,468.93,1.51,0.97,4,191.95,0.41,1.38,
13-Jul-2024,act_2128654,Luminae Beauty Ltd,DPA_AllProducts_Q4,TRAFFIC,AdSet_25-34F,Ad_Carousel_Serum,stories,35222,,1707,258.72,,0.15,184,4626.89$,17.88,1.62,GBP
09-Oct-2024,act_9111953,Luminae Beauty Ltd,,BRAND_AWARENESS,AdSet_retarget_visitors,Ad_Carousel_Serum,Reels,3020,2377,45,160.29,1.49,3.56,0,0.0,,1.27,GBP 
12-13-2024,act_3580636,Luminae Beauty Ltd,,CONVERSIONS,AdSet_18-24F,Ad_Video_Glow,,12701,10037,397,,3.13,1.03,38,,7.24,1.27,
01-05-2024,act_2475474,Luminae Beauty Ltd,retargeting_cart_feb24,BRAND_AWARENESS,AdSet_lookalike_purchasers,Ad_Carousel_Serum,Reels,4457,3055,13,8.05,0.29,0.62,0,0.0,,1.46,
08-Aug-2024,act_6944534,Luminae Beauty Ltd,,CONVERSIONS,AdSet_18-24F,Ad_UGC_2,,38508,36465,634,45.21,1.65,0.07,40,,50.81,1.06,GBP 
12-06-2024,act_1488905,Luminae Beauty Ltd,Awareness_Serum_Jan24 ,CONVERSIONS,AdSet_retarget_visitors,Ad_Video_Glow,,46141,34844,524,293.27,1.14,0.56,52,2037.19,6.95,,GBP 
2024-01-09,act_6944407,Luminae Beauty Ltd,retargeting_cart_feb24,BRAND_AWARENESS,AdSet_35-44F,Ad_Video_Glow,,23160,21472,852,53.51,3.68,0.06,80,5321.9,99.46,1.08,gbp
10/11/2024,act_3772536,Luminae Beauty Ltd,Awareness_Serum_Jan24,CONVERSIONS,AdSet_retarget_visitors,Ad_Carousel_Serum,feed,-41184,29987,267,52.96,0.65,0.2,31,1532.61,28.94,1.37,gbp
2024/01/03,act_3780224,Luminae Beauty Ltd,LookAlike_SPF_Apr24,CONVERSIONS,AdSet_retarget_visitors,Ad_Carousel_Serum,Audience Network,21128,16800,285,155.7,1.35,0.55,21,1763.37,11.33,1.26,GBP
29/07/2024,act_1993116,Luminae Beauty Ltd,Prospecting_Glow_Mar24,TRAFFIC,AdSet_retarget_visitors,,REELS,6778,4067,326,158.85,4.81,0.49,15,828.19,5.21,1.67,
29/08/2024,act_8026578,Luminae Beauty Ltd,Conversion_NightCream_Q3,Traffic,,Ad_Carousel_Serum,feed,26312,18112,1063,197.12,4.04,0.19,65,3851.6,19.54,1.45 ,
24/08/2024,act_3599037,Luminae Beauty Ltd,BRAND_Awareness_Q2,,AdSet_18-24F,,REELS,36389,34805,1061,288.31,2.92,0.27,11,617.6,2.14,1.05,GBP 
2024/10/24,act_2909957,Luminae Beauty Ltd,UGC_Serum_Test,TRAFFIC,AdSet_18-24F,Ad_Video_Glow,,47981,37396,59,464.34,0.12,7.87,7,403.62,0.87,1.28,gbp
03-30-2024,,,,Traffic,AdSet_35-44F,Ad_Carousel_Serum,,13733,11017,448,495.91,3.26,1.11,25,1335.14,2.69,1.25,
18-Jun-2024,act_5108727,Luminae Beauty Ltd,UGC_Serum_Test,TRAFFIC,AdSet_25-34F,Ad_Video_Glow,REELS,28668,22848,707,256.38,2.47,0.36,80,6115.62,23.85,1.25,GBP 
11-13-2024,act_6115032,Luminae Beauty Ltd,UGC_Serum_Test,conversions,AdSet_lookalike_purchasers,Ad_UGC_1,Stories,26812,20823,828,341.48,3.09,0.41,-29,817.01,2.39,1.29,GBP
11-13-2024,act_6240535,Luminae Beauty Ltd,Awareness_Serum_Jan24,Traffic,AdSet_18-24F,,REELS,1670,1606,66,25.79,3.95$,0.39,1,45.65,1.77,1.04,gbp
2024/04/27,act_3386823,Luminae Beauty Ltd,BRAND_Awareness_Q2,BRAND_AWARENESS,AdSet_35-44F,Ad_Carousel_Serum,feed,39870,27838,,371.6,1.2,0.77,26,1033.58,2.78,1.43,
05/11/2024,act_2911581,Luminae Beauty Ltd,Prospecting_Glow_Mar24,Traffic,AdSet_25-34F,Ad_Static_SPF,,17385,17042,168,280.52,0.97,1.67,14,1085.73,3.87,1.02,GBP
25/02/2024,act_8391154,Luminae Beauty Ltd,Awareness_Serum_Jan24,,AdSet_18-24F,Ad_Carousel_Serum,REELS,37839,23664,1777,483.24,4.7,0.27,138,6885.62,14.25,1.6,GBP
20-Jan-2024,act_9195562,Luminae Beauty Ltd,UGC_Serum_Test,CONVERSIONS,AdSet_retarget_visitors,Ad_Carousel_Serum,Reels,47526,37298,1108,425.69,2.33,0.38,88,6377.55,14.98,1.27,GBP 
04-Jul-2024,act_3623724,Luminae Beauty Ltd,UGC_Serum_Test,CONVERSIONS,AdSet_lookalike_purchasers,Ad_UGC_2,,16074,12640,578,54.86,3.6,0.09,45,3023.39,55.11,1.27,gbp
28/07/2024,act_1273642,Luminae Beauty Ltd,Awareness_Serum_Jan24 ,TRAFFIC,AdSet_35-44F,Ad_Carousel_Serum,stories,9447,6664,238,155.47,2.52,0.65,,310.58,2.0,1.42,GBP
,act_6385052,Luminae Beauty Ltd,Retargeting_Cart_Feb24,Traffic,AdSet_25-34F,Ad_Video_Glow,Stories,17290,11517,845,246.37,4.89,0.29,93,1837.23,7.46,,
2024/07/18,act_7700643,Luminae Beauty Ltd,BRAND_Awareness_Q2,BRAND_AWARENESS,AdSet_25-34F,Ad_Static_SPF,REELS,26366,,585,315.43,2.22,0.54,20,1533.55,4.86,1.6,GBP
29-Apr-2024,act_6772612,Luminae Beauty Ltd,BRAND_Awareness_Q2,,AdSet_lookalike_purchasers,Ad_UGC_2,Reels,25183,21750,1235,,4.9,0.04,32,1756.05,32.42,1.16,GBP
04-12-2024,act_2490268,Luminae Beauty Ltd,UGC_Serum_Test,BRAND_AWARENESS,AdSet_25-34F,Ad_UGC_2,,10469,7470,327,20.77,3.12,0.06,4,231.22,11.13,1.4,GBP 
2024-02-13,act_9162941,Luminae Beauty Ltd,LookAlike_SPF_Apr24,CONVERSIONS,AdSet_25-34F,Ad_Video_Glow,Reels,15452,12363,288,410.98,1.86,1.43,,207.13,0.5$,1.25,
20/03/2024,act_4973877,Luminae Beauty Ltd,,,AdSet_retarget_visitors,Ad_Carousel_Serum,,3588,3103,20,13.15,0.56,0.66,0,0.0,,1.16,
09-Oct-2024,act_5429438,Luminae Beauty Ltd,Awareness_Serum_Jan24,,AdSet_18-24F,Ad_Static_SPF,REELS,37405,29440,1647,177.12,4.4,0.11,5,295.52,1.67,1.27,GBP
01/06/2024,act_5779232,Luminae Beauty Ltd,,TRAFFIC,AdSet_retarget_visitors,Ad_Static_SPF,,13542,10116,218,355.96,1.61,1.63,20,452.01,,1.34,GBP
10-Mar-2024,act_4499527,Luminae Beauty Ltd,BRAND_Awareness_Q2,Traffic,AdSet_18-24F,Ad_Static_SPF,stories,45872,30126,809,205.83,1.76,0.25,14,1076.56,5.23,1.52,
2024-04-29,act_1896364,Luminae Beauty Ltd,Awareness_Serum_Jan24,TRAFFIC,AdSet_25-34F,Ad_Carousel_Serum,REELS,4329,2981,105,438.81,2.43,4.18,0,0.0,,1.45,GBP
07-15-2024,act_2107802,Luminae Beauty Ltd,Prospecting_Glow_Mar24,CONVERSIONS,AdSet_18-24F,Ad_Video_Glow,feed,12256,8718,87,233.23,0.71,2.68,2,69.73,0.3,1.41,GBP
2024-09-28,act_8813959,Luminae Beauty Ltd,,BRAND_AWARENESS,AdSet_retarget_visitors,Ad_Carousel_Serum,,43302,29820,184,371.83,0.42,2.02,14,,1.71,1.45$,GBP
,act_7785728,Luminae Beauty Ltd,Prospecting_Glow_Mar24,BRAND_AWARENESS,AdSet_35-44F,Ad_Video_Glow,Stories,22740,13983,100,422.02,0.44,4.22,12,380.36,0.9,1.63,GBP
09-17-2024,act_3959119,Luminae Beauty Ltd,LookAlike_SPF_Apr24,BRAND_AWARENESS,AdSet_25-34F,Ad_UGC_2,REELS,37375,28440,1863,166.69,4.98,0.09,158,5576.28,33.45,1.31,gbp
05/12/2024,act_4433639,Luminae Beauty Ltd,LookAlike_SPF_Apr24,BRAND_AWARENESS,AdSet_35-44F,Ad_UGC_1,stories,11171,7723,294,133.2,2.63,0.45,5,312.66,2.35,1.45,GBP
11/03/2024,act_5487515,Luminae Beauty Ltd,retargeting_cart_feb24,Traffic,AdSet_retarget_visitors,Ad_Carousel_Serum,Audience Network,20915,13319,134,197.76,0.64,1.48,15,1171.42,5.92,1.57,GBP
24/11/2024,act_4641134,,,BRAND_AWARENESS,AdSet_25-34F,Ad_UGC_1,,19325,12826,181,61.14,0.94,0.34,1,29.7,0.49,1.51,GBP
2024/04/28,act_6500013,Luminae Beauty Ltd,retargeting_cart_feb24,conversions,AdSet_25-34F,Ad_UGC_1,Feed,22964,-14499,248,432.78,1.08,1.75,19,1208.46,2.79,1.58,gbp
15-Jun-2024,act_7985691,Luminae Beauty Ltd,Awareness_Serum_Jan24,BRAND_AWARENESS,AdSet_lookalike_purchasers,Ad_Carousel_Serum,Feed,32305,28224,988,279.39,3.06,0.28,23,1648.18,5.9,1.14,gbp
02-Aug-2024,act_2670917,Luminae Beauty Ltd,retargeting_cart_feb24,conversions,AdSet_25-34F,Ad_Video_Glow,REELS,8520,7985,289,165.4,,0.57,11,844.54,5.11,1.07%,
05-22-2024,act_5756207,Luminae Beauty Ltd,LookAlike_SPF_Apr24,CONVERSIONS,AdSet_35-44F,Ad_Video_Glow,Stories,4766,3337,194,42.97,4.07,0.22,7,191.29,4.45,1.43,GBP 
2024-07-11,act_2532022,Luminae Beauty Ltd,UGC_Serum_Test,CONVERSIONS,AdSet_25-34F,Ad_UGC_1,Audience Network,-36239,33791,434,41.82,1.2,0.1,52,4127.06,98.69,1.07,GBP
23-Jan-2024,act_1415712,Luminae Beauty Ltd,Retargeting_Cart_Feb24,TRAFFIC,AdSet_25-34F,Ad_Video_Glow,feed,1878,1876,29,95.36,1.54,3.29,1,73.34,0.77,1.0,gbp
03-17-2024,act_5590848,Luminae Beauty Ltd,DPA_AllProducts_Q4,,AdSet_retarget_visitors,Ad_Static_SPF,Reels,41661,41107,276,46.6,0.66,0.17,26,1020.56,21.9,1.01,
31/05/2024,act_6457970,,Prospecting_Glow_Mar24,TRAFFIC,AdSet_25-34F,Ad_Static_SPF,Feed,27915,27575,66,324.34,0.24,4.91,1,23.75,0.07$,,GBP
2024-05-07,act_4617318,Luminae Beauty Ltd,,TRAFFIC,AdSet_18-24F,Ad_UGC_2,stories,41142,-27290,-802,333.87,1.95,0.42,22,532.35,1.59,1.51,
2024/10/16,act_5478805,Luminae Beauty Ltd,UGC_Serum_Test,Traffic,AdSet_35-44F,Ad_Video_Glow,Reels,42165,35245,-1974,168.57,4.68,,14,1124.43,6.67,1.2,GBP 
11-Oct-2024,act_4886982,Luminae Beauty Ltd,UGC_Serum_Test,Traffic,AdSet_lookalike_purchasers,Ad_Static_SPF,Audience Network,44686,33562,1762,27.65,3.94,0.02,10,318.86,11.53,1.33,GBP
2024-02-20,act_7733894,Luminae Beauty Ltd,NULL,TRAFFIC,AdSet_18-24F,Ad_UGC_1,stories,,33131,1665,12.69,3.38%,0.01,75,3221.18,253.84,1.49,GBP
2024/07/30,act_5403741,Luminae Beauty Ltd,,TRAFFIC,AdSet_lookalike_purchasers,Ad_Video_Glow,Stories,16416,13918,403,211.93,2.45,0.53,4,218.0,1.03,,
05/08/2024,act_8455412,Luminae Beauty Ltd,retargeting_cart_feb24,,AdSet_35-44F,Ad_UGC_2,Audience Network,10239,7595,98,432.45,0.96,4.41,,156.8,0.36,1.35,GBP
10-Nov-2024,act_9450303,Luminae Beauty Ltd,DPA_AllProducts_Q4,,AdSet_25-34F,Ad_Video_Glow,stories,29092,18867,273,425.3,0.94,1.56,27,1148.19,2.7,1.54,
2024-02-11,act_3938983,Luminae Beauty Ltd,Awareness_Serum_Jan24 ,Traffic,AdSet_35-44F,Ad_Carousel_Serum,Audience Network,41997,26284,1774,297.34,4.22,0.17,13,550.77,1.85,1.6,GBP 
2024/03/07,act_6903728,Luminae Beauty Ltd,LookAlike_SPF_Apr24,Traffic,AdSet_retarget_visitors,Ad_UGC_2,,15618,15007,608,17.47,3.89,0.03,17,1277.08,73.1,1.04,GBP
2024/06/19,act_7252311,Luminae Beauty Ltd,UGC_Serum_Test,,AdSet_25-34F,Ad_Video_Glow,Feed,37403,,1125,124.67,3.01,0.11,99,3873.96,31.07,1.27,
2024-01-24,act_3412670,Luminae Beauty Ltd,,Traffic,AdSet_25-34F,Ad_Static_SPF,,16896,15830,238,56.15,1.41,0.24,26,2087.91,37.18,,
04-21-2024,act_3491125,Luminae Beauty Ltd,Awareness_Serum_Jan24 ,CONVERSIONS,AdSet_25-34F,Ad_Carousel_Serum,stories,27977,20974,247,318.34,0.88,1.29,0,0.0,,1.33,GBP
