Date,Customer_ID,Campaign,Network,Match_Type,Keyword,Impressions,Clicks,Cost_GBP,CTR,Avg_CPC,Conversions,Conv_Value_GBP,Conv_Rate_Pct,Quality_Score,Impression_Share_Pct,Device,Currency_Code 
10-21-2024,328-759-2965,Generic_Skincare_Broad,Search,BMM,spf drops,9117,320,331.06,3.51,1.03,31,711.71,9.69,2,22.5,Mobile,GBP
08-Sep-2024,806-482-7704,brand_kw_exact,Display,BROAD,face serum,6858,179,533.58,2.61,2.98,6,486.92,3.35,7,72.0,,GBP
17-Dec-2024,486-797-5001,DSA_AllProducts,Search,exact,retinol cream,14778,932,,6.31,,79,3915.33,8.48,1,44.4,Mobile,GBP
2024/05/22,516-828-7263,Competitor_KW_BMM,SHOPPING,,retinol cream,5202,299,304.92,5.75%,1.02,18,1198.13,6.02,8,24.3,Desktop,GBP 
04/05/2024,721-591-2378,DSA_AllProducts,,Phrase,spf drops,18615,458,56.39,2.46,0.12,4,146.28,0.87,5,57.5,Desktop,GBP
2024-06-13,971-918-8961,Competitor_KW_BMM,Display,,retinol cream,15683,956,234.04,6.1,0.24,77,6065.64,8.05,7,89.5,Tablet,gbp
2024/05/25,911-273-9406,Generic_Skincare_Broad,SHOPPING,,,2567,135,172.79,5.26,1.28,3,,,7,32.1,Tablet,GBP 
23/02/2024,482-753-4534,,Search,BMM,skincare routine,27344,494,532.23,1.81,1.08,19,752.67,3.85,8,82.7,DESKTOP,GBP
2024/12/15,552-976-3554,Generic_Skincare_Broad,Display,BMM,,18589,677,103.04,3.64,0.15,44,1700.44,6.5,N/A,30.9,DESKTOP,gbp
2024-02-01,247-404-7551,Generic_Skincare_Broad,Display,Exact,best serum uk,16952,374,490.01,2.21,1.31,17,320.14,,,27.5,DESKTOP,
14-Jan-2024,663-807-5420,Brand_KW_Exact,,Phrase,buy serum online,35134,1158,233.95,3.3,0.2,,3523.2,,6,17.9,DESKTOP,GBP
01-15-2024,968-584-6613,Generic_Skincare_Broad,search,BMM,retinol cream,39838,2225,299.63,5.59,0.13,147,2659.57$,6.61,,28.0,Tablet,GBP
2024/03/18,814-922-2631,Competitor_KW_BMM,,exact,retinol cream,7993,62,346.46,0.78,5.59,6,410.68,9.68,4,80.1,,GBP
11/10/2024,834-936-7891,brand_kw_exact,,Phrase,skincare routine,,822,150.04,4.18,0.18,42,1749.5,5.11,,27.6,Mobile,GBP
2024-04-25,370-451-5456,NULL,,Phrase,glow cream,21541,-849,,3.94,0.54,63,4899.55,7.42,N/A,18.1,Tablet,GBP 
2024-04-14,439-493-7439,Competitor_KW_BMM,Shopping,exact,vitamin c serum,34362,588,470.57,1.71,,18,1128.1,3.06,1,43.6,,GBP 
18-Sep-2024,394-100-6691,DSA_AllProducts,Display,exact,buy serum online,9167,538,119.89,5.87,0.22,5,268.74,0.93,8,21.8,Mobile,GBP
31/03/2024,131-502-8282,Generic_Skincare_Broad,SHOPPING,Phrase,face serum,-24428,1644,593.84,6.73,0.36,83,3676.77,5.05$,6,13.7,Mobile,GBP
07/05/2024,531-534-6183,RLSA_CartAbandoners,search,BMM,glow cream,19936,756,496.88,3.79,0.66,32,1728.04,4.23,4,85.8,mobile,gbp
2024-11-17,247-959-5471,Brand_KW_Exact,Display,BROAD,,13036,748,416.55,5.74,0.56,40,2444.65,5.35,6,39.6,Tablet,gbp
08/06/2024,645-180-5379,Brand_KW_Exact,SHOPPING,Phrase,best serum uk,-4501,160,208.81,3.55,1.31,10,798.09 ,6.25,8,69.4,Desktop,GBP 
30-Apr-2024,517-751-4087,,SHOPPING,BMM,best serum uk,5626,172,314.92,3.06,1.83,8,541.33,4.65,5,60.8,,GBP
04-08-2024,135-915-9578,RLSA_CartAbandoners,search,Broad,vitamin c serum,14257,574,54.91,4.03,0.1,15,1001.52,2.61,3,24.9,,GBP
,781-678-3058,Brand_KW_Exact ,,BMM,hyaluronic acid,2266,84,598.56,3.71,7.13,6,368.53,7.14,3,49.9,Tablet,gbp
2024-02-23,580-939-1665,Brand_KW_Exact,Shopping,,hyaluronic acid,23335,108,118.94,0.46,1.1,0,0.0,0.0,7,63.8,Mobile,GBP
2024/12/04,286-531-3701,Shopping_Serums,Display,Exact,hyaluronic acid,-29107,607,201.25,2.09,0.33,0,0.0,0.0,10,,DESKTOP,gbp
2024/11/14,209-592-4674,brand_kw_exact,Search,Exact,face serum,26833,1237,,4.61,0.35,69,2613.65,5.58,,74.0,,GBP
21-Jul-2024,169-649-4371,,Search,Exact,,31346,1258,561.92,4.01,0.45,13,1148.95,1.03,9,83.5,mobile,gbp
01-Apr-2024,855-103-7678,Shopping_Serums,Shopping,Phrase,vitamin c serum,36567,625,100.02,1.71,0.16,24,1237.83,3.84 ,2,91.3,DESKTOP,GBP 
2024/02/29,704-318-5758,Generic_Skincare_Broad,SHOPPING,,best serum uk,871,28,186.58,3.21,6.66,2,70.09,7.14,4,54.8,,GBP 
2024-12-26,246-791-1660,Brand_KW_Exact,,Phrase,best serum uk,27249,382,512.19%,1.4,1.34,17,546.14,4.45,N/A,94.8,mobile,gbp
15/05/2024,770-537-4924,NULL,search,Broad,skincare routine,16244,404,193.84,2.49,0.48,0,0.0,0.0,9,83.6,mobile,
2024/01/10,386-877-7031,Brand_KW_Exact ,Display,Broad,face serum,39243,2415,209.92,6.15,0.09,41,2513.86,1.7,2,16.1,Desktop,GBP
2024-09-01,820-619-5796,brand_kw_exact,Search,exact,,39315,2858,44.45,7.27,0.02,97,7268.74,3.39,,18.0,DESKTOP,
11/10/2024,341-504-8639,Generic_Skincare_Broad,Search,Phrase,glow cream,1746,13,574.39,0.74,44.18,0,0.0,0.0,2,63.0,,GBP 
2024-06-04,436-427-7337,Brand_KW_Exact,,,buy serum online,,143,,6.06,1.43,6,133.73,4.2,5,54.7%,Mobile,gbp
11-05-2024,214-667-1086,Brand_KW_Exact ,Search,BROAD,glow cream,23242,620,263.88,2.67,0.43,1,50.55,0.16,1,17.1,Tablet,
2024/02/21,786-432-7925,Generic_Skincare_Broad,search,Phrase,hyaluronic acid,3769,278,271.33,7.38,0.98,13,,,9,66.9,Mobile,gbp
30/04/2024,533-107-9175,Generic_Skincare_Broad,,Phrase,glow cream,28040,1098,554.88,3.92,0.51,62,2042.02,5.65,,30.1,Mobile,GBP 
11-10-2024,702-186-4471,Generic_Skincare_Broad,Display,Broad,retinol cream,22678,661,439.6,2.91,0.67,,147.93,0.3,4,75.0,Tablet,
2024-04-03,417-558-1092,Brand_KW_Exact ,SHOPPING,Broad,skincare routine,14856,162,335.27,1.09,2.07,,487.76,6.17,,53.9,Desktop,
,186-329-4066,Brand_KW_Exact ,Display,exact,glow cream,20725,97,588.52,0.47,6.07,3,102.09,3.09,7,77.5,DESKTOP,gbp
18/01/2024,872-675-5298,Brand_KW_Exact ,Display,,skincare routine,20098,1511,239.18,7.52,0.16,87,4380.89,5.76,7,90.9,Tablet,gbp
,881-660-1897,,Display,Broad,retinol cream,19031,119,485.34,0.63,4.08,11,248.15,9.24,,,,
2024-01-10,202-367-5489,RLSA_CartAbandoners,Shopping,Exact,spf drops,,884,131.64,2.88,0.15,17,1505.18,1.92,,,mobile,
08-16-2024,790-744-6372,Competitor_KW_BMM,Shopping,exact,retinol cream,12866,851,503.11,6.61,0.59,45,,5.29,N/A,79.7,DESKTOP,GBP
11-25-2024,661-105-2208,DSA_AllProducts,Display,Broad,spf drops,33097,,171.13,4.38,0.12,23,1383.95,1.59,N/A,,Desktop,
26-May-2024,759-759-6534,,Shopping,,,11057,,198.48,0.12,15.27,0,0.0,0.0,,76.7,DESKTOP,GBP
19/05/2024,540-670-1384,Generic_Skincare_Broad,Display,Broad,vitamin c serum,18052,14,298.5,0.08,21.32,1,64.21,7.14,10,,mobile,GBP
07-Mar-2024,864-429-7286,Generic_Skincare_Broad,search,Broad,buy serum online,27413,509,,1.86,0.87,30,1590.39,5.89,5,62.8,mobile,GBP
2024-09-02,623-716-6586,,search,Exact,glow cream,18456,-807,26.24,4.37,0.03,69,3139.41,8.55,8,51.0,,GBP
2024-02-07,232-613-3918,Generic_Skincare_Broad,Shopping,Broad,buy serum online,19639,1163,531.55,,0.46,65,1487.47,5.59,10,68.6,mobile,
02-13-2024,423-955-4622,Brand_KW_Exact ,Display,BMM,skincare routine,17253,499,11.46,,0.02,7,428.82,1.4,5,11.1,DESKTOP,GBP 
2024-07-30,258-111-2317,Brand_KW_Exact,,exact,hyaluronic acid,15860,1052,511.34,6.63,0.49,-34,2759.6,3.23,10,47.3,Desktop,
18-Nov-2024,857-737-2575,NULL,SHOPPING,Broad,,,95,39.73,0.56,0.42,6,279.04,6.32,2,,DESKTOP,
01-Mar-2024,840-474-4277,Generic_Skincare_Broad,Search,Exact,face serum,33564,1983,8.04,5.91,0.0,167,14016.08,8.42,1,33.5,DESKTOP,gbp
01-Sep-2024,281-637-1542,Brand_KW_Exact,Search,Broad,spf drops,-4627,331,456.19,7.15,1.38,32,776.6,9.67,7,19.2,,gbp
2024-01-16,913-538-8861,Brand_KW_Exact ,Shopping,Broad,buy serum online,11523,15,222.4,0.13,14.83,1,67.91,6.67,,14.8,DESKTOP,
17/01/2024,683-189-1596,RLSA_CartAbandoners,,exact,spf drops,16540,,285.62,5.04,0.34,57,4728.96,6.84,8,73.6,DESKTOP,GBP
12/12/2024,457-412-6865,Shopping_Moisturisers,,BMM,retinol cream,18193,20,249.71,0.11,12.49,,101.68,10.0,5,29.5,,GBP 
11-05-2024,995-671-2040,brand_kw_exact,search,Exact,,6911,221,118.36,,0.54,17,1047.84,,5,41.8,Mobile,GBP
2024/03/16,653-948-2532,Brand_KW_Exact ,search,BMM,face serum,22744,1366,319.76,6.01,0.23,38,1360.23,2.78,7,17.6,mobile,GBP
06-Oct-2024,695-347-4524,RLSA_CartAbandoners,Display,BMM,face serum,,489,102.45,6.11,0.21,,368.13,1.23,,24.9,Desktop,gbp
2024-01-29,180-440-2739,Generic_Skincare_Broad,Shopping,Broad,retinol cream,,631,470.92,4.92,,55,2498.23 ,8.72,,52.5,Mobile,GBP
2024-06-25,914-512-8614,Brand_KW_Exact,Display,BROAD,buy serum online,31303,140,469.64,0.45,3.35,8,532.6,5.71,8,49.9,,GBP 
25-Jun-2024,816-117-2304,,Search,BMM,glow cream,31906,1931,281.57,6.05,0.15,60,5359.56,3.11,10,42.4,,GBP
27-Jun-2024,531-727-5767,NULL,search,BMM,retinol cream,29766,1663,110.45,,0.07,4,159.38,0.24,,60.5,mobile,GBP 
08-01-2024,508-576-7378,brand_kw_exact,search,,,10408,325,367.29,3.12,1.13,29,843.51,8.92,10,62.6,,GBP
2024-06-27,646-501-5360,Generic_Skincare_Broad,,Phrase,,27697,1713,514.8,6.18,0.3,34,1782.24,,,,mobile,gbp
2024-11-19,402-342-9001,,search,BMM,,9943,435,211.21,4.37 ,0.49,4,,0.92,6,89.5,Desktop,
01-10-2024,939-567-3804,Brand_KW_Exact ,Shopping,Exact,hyaluronic acid,32929,1036,351.27,3.15,0.34,-32,2130.87,3.09,,89.8,Desktop,GBP
2024-03-09,129-297-7809,Competitor_KW_BMM,Shopping,Phrase,retinol cream,7849,184,49.19,2.34,0.27,17,735.86,9.24,4,47.2,mobile,GBP
24/02/2024,695-149-9569,NULL,,,buy serum online,19303,1534,197.06,7.95,0.13,127,2332.69,8.28,,33.6,mobile,GBP 
07-Nov-2024,476-118-3914,NULL,Display,Exact,glow cream,36879,2579,68.58,6.99,0.03,36,2413.42,1.4,2,47.0,Tablet,GBP 
07-28-2024,270-466-2032,,Display,,vitamin c serum,26547,1307,124.67,4.92,0.1,,332.33,1.07,9,57.0,Desktop,GBP
15-Sep-2024,964-291-8430,Brand_KW_Exact,Search,Broad,best serum uk,11276,,96.51,7.72,0.11,22,934.5,2.53,6,81.0,Tablet,GBP 
12-Dec-2024,874-497-7378,Shopping_Serums,,BROAD,hyaluronic acid,30221,472,173.71,1.56,0.37,4,173.43,0.85,,37.7,mobile,
2024-08-02,902-143-5564,NULL,SHOPPING,Broad,retinol cream,29139,1372,311.04,4.71,0.23,88,5707.48,6.41,N/A,83.4,,
11-Sep-2024,709-544-4144,Generic_Skincare_Broad,Search,Exact,skincare routine,28060,1211,399.24,4.32,0.33,1,63.35,0.08,9,24.5,,gbp
12-14-2024,777-802-2582,Generic_Skincare_Broad,search,BMM,skincare routine,-28213,2167,162.5,7.68,0.07,46,2123.13,2.12,6,30.8,,GBP 
2024/06/20,368-654-3756,brand_kw_exact,SHOPPING,exact,hyaluronic acid,17643,1409,219.56,7.99,0.16,36,,2.56,1,19.0,Mobile,gbp
19-Dec-2024,763-584-2259,Shopping_Moisturisers,,,spf drops,10545,188,257.49,1.78,1.37,9,376.33,4.79,9,15.2,Mobile,GBP
2024-04-24,667-833-8607,brand_kw_exact,,Phrase,hyaluronic acid,13092,664,61.0,5.07,0.09,33,985.9,4.97,1,50.6,Mobile,gbp
21-Dec-2024,963-994-5226,,Search,BROAD,vitamin c serum,15346,293,161.45,1.91,0.55,-23,470.72,7.85,,49.3,mobile,GBP 
17/02/2024,611-929-5144,Shopping_Serums,Search,exact,glow cream,22322,1312,63.02,5.88,0.05,86,7625.34,6.55,9,63.5,Mobile,GBP
03-Feb-2024,,Shopping_Serums,SHOPPING,exact,best serum uk,-32172,2205,17.33,6.85,0.01,184,15472.32,8.34,10,73.3,Mobile,gbp
01-Sep-2024,799-858-8640,Competitor_KW_BMM,SHOPPING,exact,skincare routine,29455,1894,348.15,6.43,0.18,4,162.25,0.21,2,68.4,,GBP
06/07/2024,441-381-6811,Generic_Skincare_Broad,Shopping,,skincare routine,24974,394,495.73,1.58,1.26,35,1323.8,8.88,1,23.1,DESKTOP,GBP
10-02-2024,432-796-3963,Brand_KW_Exact ,Search,Phrase,retinol cream,2121,,,3.25,5.59,,198.07,4.35,10,45.6,,GBP
2024/09/25,709-918-1665,Generic_Skincare_Broad,Shopping,BROAD,glow cream,9979,647,319.83,6.48,0.49,15,1340.7,2.32,8,62.7,,gbp
2024/05/01,928-363-6064,DSA_AllProducts,SHOPPING,,buy serum online,34411,2739,15.14,7.96,0.01,22,1335.1,0.8,7,70.7$,DESKTOP,GBP
,295-684-3775,Brand_KW_Exact ,Display,,,12212,547,579.21,4.48,1.06,13,915.84,,1,54.9%,,GBP
2024-09-13,494-124-3386,Generic_Skincare_Broad,,Broad,face serum,26103,872,132.83,3.34,0.15,46,1225.56,5.28,6,81.5,DESKTOP,GBP
01/07/2024,899-497-7246,Competitor_KW_BMM,Shopping,BROAD,spf drops,34481,1722,296.25,4.99,0.17,118,2963.97,6.85,2,57.2,Tablet,
,111-907-1464,DSA_AllProducts,,BROAD,,22653,938,63.9$,4.14,0.07,77,6596.33,,,72.5,Mobile,GBP 
2024-04-03,688-645-4898,RLSA_CartAbandoners,Display,Broad,glow cream,14769,281,329.85,1.9,1.17,6,399.8,2.14,10,33.9,Desktop,GBP 
2024-07-11,586-664-9935,Brand_KW_Exact ,Shopping,Phrase,buy serum online,36962,1195,431.21,3.23,0.36,103,5800.75,8.62,,,,GBP
21-Aug-2024,701-505-4829,brand_kw_exact,,exact,,32331,523,555.92,1.62,1.06,10,563.12,1.91,3,88.7,mobile,GBP
31-Aug-2024,403-936-4311,,search,Phrase,glow cream,15519,864,140.6$,5.57,0.16,21,1588.67,2.43,4,88.1,mobile,GBP
20-Mar-2024,577-636-4907,Brand_KW_Exact ,Search,,,2853,48,367.09,1.68,7.65,3,147.17,6.25,4,66.2,Desktop,
2024-05-01,193-270-9845,Brand_KW_Exact ,search,,,8816,434,539.65$,,1.24,5,220.5,1.15,9,78.4,Desktop,GBP 
2024/11/04,677-550-3627,DSA_AllProducts,search,Exact,face serum,8470,325,160.95,3.84,0.5,31,2242.76,9.54,5,87.2,Desktop,gbp
05-Mar-2024,648-369-2657,Competitor_KW_BMM,search,Exact,spf drops,14976,182,13.03,1.22,0.07,9,566.47,4.95,3,,Mobile,GBP
30-Aug-2024,461-329-7487,Shopping_Moisturisers,SHOPPING,Broad,vitamin c serum,4685,256,223.84,5.46,0.87,23,1496.38,8.98,1,14.4,,GBP
2024-02-29,360-464-9774,Generic_Skincare_Broad,Search,Exact,buy serum online,32187,1726,509.15,5.36,0.29,46,3817.45,2.67,3,56.9,,GBP
,119-587-2498,Shopping_Serums,Display,BMM,hyaluronic acid,24164,1756,153.37,7.27,0.09,11,979.31,0.63,5,76.6,Mobile,
13-Dec-2024,100-931-8943,Brand_KW_Exact ,,BROAD,buy serum online,,131,133.11,1.45,1.02,1,37.66,0.76,5,16.0,Tablet,
02/03/2024,265-654-3497,Generic_Skincare_Broad,,BMM,vitamin c serum,34394,1166,160.07,3.39,0.14,79,3146.46,6.78,,86.3,Tablet,GBP 
04-10-2024,355-897-2450,Shopping_Serums,Display,BMM,best serum uk,3766,72,447.64,1.91,6.22,5,321.11,6.94,8,93.6,,gbp
,722-125-4346,NULL,SHOPPING,Broad,vitamin c serum,6578,49,579.23,0.74,11.82,3,145.24,6.12,,92.4,Desktop,GBP 
31/12/2024,108-923-8107,Shopping_Moisturisers,,Broad,glow cream,12232,671,335.73,5.49,0.5,48,4108.47,7.15,2,79.5,Tablet,
2024/07/19,454-184-9182,Brand_KW_Exact,SHOPPING,Phrase,face serum,31744,2073,136.64,6.53,0.07,166,,8.01,,29.0,DESKTOP,gbp
05-Nov-2024,952-165-4937,Brand_KW_Exact ,SHOPPING,Exact,vitamin c serum,21497,312,361.8,1.45,1.16,,292.2%,,8,68.1,mobile,GBP 
2024-02-12,126-148-3337,Shopping_Moisturisers,,,glow cream,8933,,315.12,4.53,0.78,17,593.37,4.2,6,46.4,Desktop,GBP
03-16-2024,704-206-4428,Generic_Skincare_Broad,Search,Phrase,,21222,160,174.66,0.75,1.09,5,403.56,3.12,,43.2,,
26/03/2024,420-301-8324,Competitor_KW_BMM,Display,Broad,face serum,39980,78,378.04,0.2,,-5,402.36,6.41,4,72.5,Tablet,GBP
12/10/2024,110-947-9415,brand_kw_exact,,Exact,face serum,1246,,271.46,5.38,4.05,4,103.37,5.97,5,40.5,DESKTOP,GBP 
27/09/2024,607-758-2903,Shopping_Serums,SHOPPING,BMM,vitamin c serum,16261,410,140.31,2.52,0.34,8,,1.95,10,49.9,DESKTOP,
2024/12/28,465-409-7665,Shopping_Moisturisers,Search,BMM,best serum uk,35268,637,268.19,1.81,0.42,26,2276.01,4.08,6,72.8,mobile,GBP
2024-12-17,840-806-6426,DSA_AllProducts,,exact,,31850,2321,513.21,7.29,,95,8191.81,4.09,10,93.0,Mobile,gbp
07-Aug-2024,972-866-9681,Shopping_Moisturisers,SHOPPING,BROAD,skincare routine,2277,107,170.1,4.7,1.59,1,59.16,0.93,10,81.4,Mobile,GBP
31-Dec-2024,634-673-3924,Generic_Skincare_Broad,SHOPPING,BROAD,vitamin c serum,1463,50,239.52,3.42,4.79,5,355.81,10.0,N/A,73.4,Mobile,gbp
06/10/2024,655-713-3200,Competitor_KW_BMM,SHOPPING,Broad,buy serum online,33860,1350,312.42,3.99,0.23,74,1784.94,5.48,1,72.7,Mobile,
2024-08-13,323-286-5575,Generic_Skincare_Broad,Shopping,Exact,skincare routine,5874,413,300.81,7.03,0.73,5,402.29,1.21,1,75.9,Tablet,GBP
2024-09-28,201-177-1850,Brand_KW_Exact,Search,BROAD,skincare routine,34754,1531,273.17,4.41,0.18,87,6616.79,5.68,2,48.1,DESKTOP,
05-25-2024,252-988-8713,Shopping_Moisturisers,Shopping,,vitamin c serum,22410,1345,504.79,6.0,0.38,35,2895.89,2.6,8,,,GBP
06-18-2024,496-491-1580,NULL,Shopping,Broad,vitamin c serum,2558,111,245.47,4.34,2.21,9,,8.11,N/A,42.0,Desktop,GBP 
11-Jun-2024,730-899-4389,Brand_KW_Exact ,Shopping,BROAD,hyaluronic acid,39220,1816,388.13,4.63,0.21,174,15004.47,9.58,7,,mobile,
08-20-2024,286-320-3914,Shopping_Moisturisers,search,Broad,spf drops,13045,630,73.2,4.83,0.12,62,2821.49%,9.84,N/A,69.2,,gbp
09/10/2024,786-869-5766,Generic_Skincare_Broad,Shopping,,,31289,1480,275.59,4.73,0.19,36,2999.3,2.43,5,,mobile,GBP
2024-05-06,917-432-2213,DSA_AllProducts,search,exact,,6740,118,559.04,1.75,4.74,8,603.87,6.78,6,52.2,Desktop,gbp
25/06/2024,417-451-3862,Brand_KW_Exact,Shopping,Exact,spf drops,22743,425,279.97,1.87,,33,1631.68,7.76,8,57.3,DESKTOP,gbp
2024/02/14,740-973-4801,,Shopping,exact,,39203,2758,357.2,7.04,0.13,90,8016.37,3.26,8,53.7,,
04-28-2024,461-409-3743,RLSA_CartAbandoners,,,skincare routine,15788,1007,358.36,6.38,0.36,82,7282.45,8.14,2,52.6,Tablet,GBP
02-01-2024,334-884-7561,Generic_Skincare_Broad,Display,Exact,hyaluronic acid,,169,349.25,4.92,2.07,7,592.01,4.14,,28.5,mobile,GBP
2024-11-29,715-571-5757,Brand_KW_Exact,Display,Broad,best serum uk,39087,2593,421.15,6.63,0.16,149,9137.02,5.75,5,62.2,DESKTOP,
29-Dec-2024,908-369-8885,Generic_Skincare_Broad,search,,buy serum online,33270,1771,587.36,5.32$,0.33,91,,5.14,2,31.8,,GBP
2024-08-25,658-706-6943,Brand_KW_Exact ,SHOPPING,,spf drops,30300,971,138.83,3.2,0.14,34,1025.11,3.5,5,39.4,,GBP
07-23-2024,734-854-4209,,,BROAD,glow cream,33923,2480,,7.31,0.02,93,7295.5,3.75,10,15.2,Mobile,GBP 
28/12/2024,706-835-7346,Generic_Skincare_Broad,SHOPPING,BROAD,,8806,679,594.76,7.71,0.88,14,744.45,,,54.1,mobile,GBP
25-Jun-2024,935-456-6180,NULL,Display,Broad,,23164,1092,357.99,4.71,0.33,32,2589.16,2.93%,N/A,11.1,,
2024/03/28,267-379-1030,,SHOPPING,Broad,buy serum online,916,60,3.96,6.55,0.07,0,0.0,0.0,7,86.2,Desktop,gbp
05-23-2024,463-172-7189,Generic_Skincare_Broad,SHOPPING,BMM,spf drops,30951,1275,243.13,4.12,0.19,114,9476.1,8.94,8,53.6,Mobile,GBP
21/06/2024,938-605-8234,Shopping_Serums,Shopping,exact,vitamin c serum,391,26,358.56,6.65,13.79,0,0.0,0.0,,12.0,Mobile,gbp
18/01/2024,998-302-3772,,,BROAD,face serum,33939,1537,485.23,4.53,0.32,65,2408.81,4.23,10,76.2,,
2024/09/11,117-220-4291,,search,Phrase,skincare routine,28726,568,494.52,1.98,0.87,34,1147.53,5.99,4,86.5,Tablet,
2024/10/29,963-829-3265,Shopping_Moisturisers,SHOPPING,,face serum,15691,1163,64.63,7.41,0.06,97,3725.65,8.34,,51.0,Desktop,GBP 
04-Nov-2024,,RLSA_CartAbandoners,,exact,buy serum online,1641,105,,6.4,2.34,8,259.59 ,7.62,,79.4,Mobile,
2024-12-03,290-201-1261,NULL,,Broad,,32129,1313,158.55,4.09,0.12,38,759.44,2.89,8,48.4,DESKTOP,GBP
2024-08-10,876-756-4528,Shopping_Moisturisers,Display,BROAD,face serum,33898,647,125.62,1.91,0.19,0,0.0,0.0,9,62.1,DESKTOP,
2024-07-16,560-501-7426,NULL,,BMM,skincare routine,38642,719,329.44,1.86,0.46,15,1318.46,2.09,6,29.3,DESKTOP,gbp
2024/06/09,193-849-5864,Shopping_Moisturisers,,,,12889,69,413.8,0.54,6.0,-5,200.21,7.25,8,81.3,Mobile,
2024/04/22,717-346-3876,DSA_AllProducts,Display,Exact,buy serum online,28812,1148,557.95,3.98,0.49,10,282.99,0.87,2,32.0,Desktop,GBP
19/10/2024,105-858-4418,Competitor_KW_BMM,SHOPPING,BROAD,buy serum online,37972,1350,593.29,3.56,0.44,72,2476.49,5.33,6,19.1,DESKTOP,GBP
18-Apr-2024,172-200-3660,Shopping_Moisturisers,search,BROAD,buy serum online,17364,617,144.66,3.55,0.23,13,839.42,2.11,,12.5,Desktop,GBP
07-26-2024,212-230-2956,RLSA_CartAbandoners,Display,BMM,best serum uk,11193,223,71.12,1.99,0.32,3,169.44,1.35,6,49.3,mobile,GBP 
05-11-2024,234-197-2733,Shopping_Serums,,Broad,spf drops,35030,2041,547.24,5.83,0.27,38,2905.99,1.86,4,85.0,,gbp
2024/07/31,269-778-1312,Shopping_Serums,Search,Phrase,retinol cream,17458,558,170.87,3.2,0.31,51,3040.96 ,,10,54.5,mobile,
22/01/2024,742-643-6813,Brand_KW_Exact,Display,exact,vitamin c serum,1146,38,147.63$,3.32,3.88,3,215.96,,9,85.0,Tablet,GBP 
2024-03-28,457-948-5712,Generic_Skincare_Broad,Search,,skincare routine,26302,723,413.91,2.75,0.57,56,1622.4,7.75,5,30.3,Tablet,GBP
12-28-2024,919-306-8310,RLSA_CartAbandoners,Search,Exact,face serum,22834,228,115.32,1.0,0.51,16,1348.34,7.02,5,84.2,Mobile,GBP
06-Sep-2024,445-964-6877,,search,BMM,spf drops,34764,1250,267.67,3.6,0.21,82,2604.61,6.56,8,34.0,mobile,gbp
,557-468-7272,Generic_Skincare_Broad,Shopping,BROAD,,1480,61,303.53,4.12,4.98,0,0.0,0.0,9,80.9,DESKTOP,GBP
29-Aug-2024,628-188-7871,Generic_Skincare_Broad,Display,Phrase,face serum,28832,2001,496.61,6.94,,151,4863.24,7.55,7,21.2,mobile,GBP 
05-23-2024,739-124-1240,brand_kw_exact,search,Exact,,2107,150,367.09,7.12,2.45,10,897.55,6.67,N/A,10.7,mobile,GBP
,706-851-9602,Generic_Skincare_Broad,Search,,vitamin c serum,33394,459,521.54,1.37,1.14,19,1474.48,4.14,,86.4,mobile,GBP 
08/01/2024,395-738-6688,,SHOPPING,,skincare routine,21471,1339,245.47,6.24,0.18,124,,9.26,8,71.4,DESKTOP,GBP 
2024-12-18,296-684-5146,DSA_AllProducts,Shopping,Broad,hyaluronic acid,4252,220,505.7,5.17,2.3,21,1387.19,9.55,9,21.6,Desktop,GBP
06/02/2024,840-157-3505,NULL,Display,Exact,,8618,233,,2.7,2.54,22,1247.86,9.44,2,81.9,DESKTOP,gbp
2024/02/08,,Brand_KW_Exact,,Exact,vitamin c serum,31671,641,58.86,2.02,0.09,25,1339.29,3.9,2,76.9,DESKTOP,gbp
2024-10-04,938-458-2158,NULL,,exact,spf drops,25963,1711,134.42,6.59,0.08,74,6092.53,4.32,N/A,23.7,DESKTOP,GBP 
05-Jul-2024,835-115-6482,Brand_KW_Exact,Shopping,,spf drops,6173,90,,1.46,0.07,1,60.67,1.11,N/A,25.8,Desktop,gbp
18-Feb-2024,627-105-6108,,,exact,skincare routine,1026,13,,1.27,,0,0.0,0.0,3,84.5,DESKTOP,GBP
01-20-2024,157-713-7810,RLSA_CartAbandoners,,Exact,,23581,1534,190.58,6.51,0.12,60,2927.54,3.91,7,17.7,Mobile,GBP
2024-10-04,893-442-3195,NULL,Shopping,Broad,vitamin c serum,3521,212,441.41,6.02,2.08,0,0.0,0.0,8,,mobile,gbp
19-Feb-2024,125-479-4093,Brand_KW_Exact ,Search,BMM,,33311,583,,1.75,0.13,49,4076.51,8.4%,3,,mobile,gbp
20/10/2024,491-839-9737,Brand_KW_Exact,Display,Exact,skincare routine,31551,993,561.56,3.15,0.57,7,127.46,0.7,6,66.9,Tablet,GBP 
13/12/2024,173-980-5535,Shopping_Moisturisers,Shopping,Phrase,face serum,20858,222,145.81,1.06,0.66,4,340.65,1.8,,90.1,Desktop,GBP
2024/06/01,160-101-3808,brand_kw_exact,Display,BROAD,best serum uk,20600,517,437.87,2.51,0.85,32,2784.08,6.19,3,87.1,Desktop,
2024/03/23,761-183-5633,Shopping_Moisturisers,SHOPPING,BROAD,retinol cream,10891,443,535.29,4.07,1.21,44,2062.13,9.93,5,14.3,Mobile,GBP
