send_date,campaign_id,campaign_name,email_type,subject_line,total_sent,delivered,bounced,opened,clicked,unsubscribed,open_rate_pct,click_to_open_rate,conversions,revenue_gbp,esp_platform,list_segment 
11-16-2024,,VIP_Early_Access,promotional,,19160,17278,1882,7324,529,36,42.39,7.22,82,5475.87,Mailchimp,New Subscribers
30/07/2024,EM7963,,transactional,Glow up this summer,18884,18180,704,5215,1289,151,28.69,24.72,203,14771.65,KLAVIYO,Lapsed_90d
08-19-2024,EM7014,Abandoned_Cart_2,newsletter,We miss you - here is 15% off,,15648,,5875,1139,189,37.54,19.39,162,,Dotdigital,New Subscribers
,EM8347,abandoned_cart_1,transactional,Your skin will thank you,6884,6445,439,1334,465,126,20.7,34.86,,4370.25,Dotdigital,New Subscribers
2024/04/24,EM8274,Monthly_Newsletter_Mar,Promotional,Glow up this summer,17435,16914,521,3742,276,-275,22.12,7.38,,2216.13,Dotdigital,VIP
03-24-2024,EM7249,Abandoned_Cart_1 ,,NULL,5388,-5080,-308,1071,206,81,21.08,19.23,26,550.95,Dotdigital,Lapsed_90d
2024/10/31,EM3599,Welcome_Series_1,transactional,Exclusive access just for you,16350,15652,698,5364,621,43,34.27,11.58,12,1001.6,Klaviyo,VIP
01-Aug-2024,EM8570,Welcome_Series_1,NEWSLETTER,NULL,,11948,1252,2620,803,97,21.93%,30.65,23,480.82,mailchimp,Lapsed_90d
2024/10/04,EM5204,,,NULL,6143,5484,659,558,182,45,10.18,32.62,14,525.17,Dotdigital,New Subscribers
18/08/2024,EM2970,Flash_Sale_48hr,newsletter,Your skin will thank you,20975,20029,946,1737,112,162,8.67,6.45,,258.64,Mailchimp,
,EM8598,Monthly_Newsletter_Mar,promotional,Your skin will thank you,8786,7801,985,3161,880,,40.52,27.84,37,3123.79,mailchimp,Lapsed_90d
26/03/2024,EM8072,Welcome_Series_1,win_back,We miss you - here is 15% off,11796,10386,1410,224,13,8,2.16,5.8,0,0.0$,,All Subscribers
2024/07/18,EM3125,Abandoned_Cart_1,newsletter,Your skin will thank you,24235,22335,1900,3893,941,336,17.43,24.17,106,7973.64,Dotdigital,VIP
2024-10-19,EM5744,Monthly_Newsletter_Mar,,Glow up this summer,825,803,22,203,16,11,,7.88,1,67.59,mailchimp,Lapsed_90d
24/09/2024,EM2503,Monthly_Newsletter_Jan,newsletter,Your skin will thank you,3603,3582,21,1224,286,10,34.17,23.37 ,5,299.64,mailchimp,Lapsed_90d
30/03/2024,EM9663,Flash_Sale_48hr,,Glow up this summer,6973,6541,432,1799,220,9,27.5,12.23,,1055.13,Mailchimp,Cart Abandoners
06-15-2024,EM9350,Monthly_Newsletter_Feb,,Exclusive access just for you,12729,11784,945,1563,330,85,13.26,21.11,14,765.84,,Lapsed_90d
2024/07/06,EM7762,Welcome_Series_1,newsletter,,11815,11291,,2105,145,209,18.64,6.89,3,84.05,klaviyo,
2024/04/26,EM4877,Monthly_Newsletter_Feb,NEWSLETTER,We miss you - here is 15% off,16831,16024,807,5765,,117,35.98,19.71,188,15857.75,mailchimp,lapsed_90d
2024-01-23,EM2204,Monthly_Newsletter_Feb,transactional,New in: Vitamin C Serum,21488,20578,910,-4815,586,4,23.4,12.17,80,4815.58,klaviyo,Lapsed_90d
2024/02/11,EM5798,Abandoned_Cart_2,,You left something behind...,4500,4385,115,1034,113,13,23.58,,11,745.65,KLAVIYO,VIP
2024-02-21,EM6770,Monthly_Newsletter_Jan,transactional,Your skin will thank you,19853,18342,1511,6442,1909,285,35.12,29.63,301,14995.0,Klaviyo,
2024/09/08,EM5667,Flash_Sale_48hr,NEWSLETTER,Glow up this summer,16173,14699,1474,5970,359,15,40.62,,8,481.98,Dotdigital,Cart Abandoners
2024/02/15,EM6983,Welcome_Series_2,transactional,,4214,4164,,,100,,21.66,11.09,8,224.98,klaviyo,Cart Abandoners
01-21-2024,EM1676,abandoned_cart_1,Promotional,Glow up this summer,21778,21731,47,7014,,187,32.28,22.98,1,23.69,,New Subscribers
03-17-2024,EM1055,Abandoned_Cart_2,newsletter,New in: Vitamin C Serum,19069,17334,1735,4180,544,7,24.11,13.01,42,2025.31,,VIP
,EM6794,Abandoned_Cart_2,win_back,You left something behind...,14626,14052,574,6307,1981,169,44.88,31.41,272,,Mailchimp,Lapsed_90d
05-03-2024,EM1109,,transactional,48hrs only: 20% off everything,13960,12438,1522,2374,774,57,19.09,32.6,114,10223.13,,VIP
2024-05-15,EM5883,Welcome_Series_2,,New in: Vitamin C Serum,7844,7020,824,365,88,118,5.2,24.11,10,831.72,,New Subscribers
23/01/2024,EM5380,Abandoned_Cart_1 ,,Exclusive access just for you,,6541,,28,0,16,0.43,0.0,1,43.68,,New Subscribers
01-22-2024,EM6430,Flash_Sale_48hr,promotional,Exclusive access just for you,13102,12399,703,463,146,58,,,24,1896.98,mailchimp,Lapsed_90d
03/03/2024,,,win_back,,10519,,434,4012,770,13,,19.19,114,6085.96,klaviyo,All Subscribers
2024/02/06,EM8429,Win_Back_90Day,promotional,Exclusive access just for you,22382,19745,2637,557,88,331,2.82,15.8,5,296.41,Klaviyo,lapsed_90d
2024/06/28,EM1522,Abandoned_Cart_1 ,Promotional,Your skin will thank you,21302,20451,851,2464,-436,214,12.05,17.69,5,162.0,Klaviyo,
09/09/2024,EM2470,Abandoned_Cart_2,Promotional,Exclusive access just for you,18272,17878,394,4774,879,39,26.7,18.41,75,1638.37,Klaviyo,Cart Abandoners
13-Aug-2024,EM3218,Welcome_Series_1,promotional,Exclusive access just for you,4322,3807,515,821,232,15,21.57,28.26,25,869.38,mailchimp,VIP
01-06-2024,EM4373,VIP_Early_Access,newsletter,Glow up this summer,11502,10993,509,1609,464,125,14.64,28.84,70,1479.99,Klaviyo,Lapsed_90d
2024-10-11,EM7894,Monthly_Newsletter_Jan,,You left something behind...,21190,19304,1886,1216,17,108,6.3,1.4,0,0.0,mailchimp,All Subscribers
04-Apr-2024,EM1508,Flash_Sale_48hr,transactional,We miss you - here is 15% off,16756,,1277,3196,59,87,20.65,1.85,8,427.41,klaviyo,lapsed_90d
2024-06-13,EM1517,Monthly_Newsletter_Mar,transactional,Exclusive access just for you,11286,9945,,2254,637,138,22.66,28.26,36,1229.05,Mailchimp,VIP
14-Apr-2024,EM8161,Flash_Sale_48hr,Promotional,48hrs only: 20% off everything,12581,12482,99,3050,498,204,24.44,,83,5897.35,,Cart Abandoners
,EM7899,abandoned_cart_1,promotional,Your skin will thank you,10711,10613,98,4773,611,15,44.97,12.8,94,5129.31,Dotdigital,VIP
2024-06-08,EM3322,Monthly_Newsletter_Feb,Promotional,Your skin will thank you,13420,12786,634,3715,134,40,29.06,3.61,12,272.85,Klaviyo,Cart Abandoners
07-Nov-2024,EM5647,Welcome_Series_1,Promotional,48hrs only: 20% off everything,8825,,798,,-12,106,24.08,0.62,1,70.48,KLAVIYO,New Subscribers
,EM1604,Monthly_Newsletter_Feb,promotional,Glow up this summer,15119,14817,302,5228,1044,38,35.28,19.97,182,13917.12,KLAVIYO,Cart Abandoners
2024/02/20,EM5704,Abandoned_Cart_1 ,transactional,New in: Vitamin C Serum,17187,16047,1140,5529,1879,151,34.46,33.98,230,,klaviyo,New Subscribers
11-03-2024,EM2948,Monthly_Newsletter_Jan,,,22798,22188,610,,575,42,23.38,11.09,37,1455.84,,All Subscribers
10-13-2024,EM3794,Abandoned_Cart_1 ,transactional,You left something behind...,17895,17311,584,7250,2208,297,41.88,30.46,205,7559.21,Mailchimp,New Subscribers
10-22-2024,EM9326,Abandoned_Cart_1 ,Promotional,Exclusive access just for you,12557,,112,4819,,213,38.72%,9.28,5,377.46,Klaviyo,
05-09-2024,EM9168,VIP_Early_Access,transactional,We miss you - here is 15% off,9231,8746,485,2523,329,,28.85,13.04,18,688.84,KLAVIYO,
05-15-2024,EM6690,,transactional,,18225,17192,1033,6440,487,238,37.46,7.56,69,5267.09,klaviyo,Lapsed_90d
,EM3794,Welcome_Series_2,newsletter,,655,652,3,157,10,2,24.08,6.37,1,50.09,Mailchimp,Cart Abandoners
2024/11/15,EM2125,VIP_Early_Access,win_back,Your skin will thank you,10519,10130,389,1174,267,85,,22.74,15,981.34,KLAVIYO,All Subscribers
11-25-2024,EM2820,Abandoned_Cart_2,newsletter,You left something behind...,8910,8368,542,3443,123,140,41.14,3.57,2,128.27,Klaviyo,
2024/08/31,EM8717,Abandoned_Cart_1,newsletter,Glow up this summer,24686,22478,2208,9045,1918,-26,40.24,21.21,160,13506.39%,klaviyo,Cart Abandoners
25-Jan-2024,EM7794,Welcome_Series_1,,,-6268,5719,549,,224,104,29.6,13.23,25,2225.89$,KLAVIYO,New Subscribers
17/03/2024,EM7554,Abandoned_Cart_1 ,NEWSLETTER,You left something behind...,10987,9925,1062,4168,966,125,41.99,23.18,144,2624.49,,Lapsed_90d
04-23-2024,EM7525,Welcome_Series_2,,48hrs only: 20% off everything,8833,-8364,469,1982,201,111,23.7,10.14,8,472.04,klaviyo,Cart Abandoners
2024-05-25,EM5012,Welcome_Series_1,win_back,You left something behind...,17387,-17296,91,6177,1431,310,35.71,23.17,108,2010.87,klaviyo,Lapsed_90d
2024-07-04,EM1048,Welcome_Series_1,Promotional,48hrs only: 20% off everything,16055,14438,1617,-3881,82,113,26.88,2.11,15,485.91,Mailchimp,New Subscribers
17/02/2024,EM1880,Flash_Sale_48hr,,Glow up this summer,14328,13347,,3563,781,76,26.7,21.92,43,,klaviyo,New Subscribers
30-Nov-2024,EM6397,abandoned_cart_1,promotional,You left something behind...,15857,14532,1325,5178,1600,231,35.63,30.9,257,5958.25,Mailchimp,New Subscribers
2024/07/20,EM4493,VIP_Early_Access,Promotional,NULL,15514,14739,775,3387,1183,157,22.98,34.93,153,9091.91,mailchimp,lapsed_90d
2024-07-14,EM3326,abandoned_cart_1,,New in: Vitamin C Serum,23440,21411,2029,6862,2313,373,32.05,33.71,343,10387.65,Mailchimp,New Subscribers
2024-01-13,EM6629,,,Your skin will thank you,5798,5257,541,589,114,,11.2,19.35,20,408.7,Klaviyo,All Subscribers
02-24-2024,EM1020,Monthly_Newsletter_Feb,promotional,Exclusive access just for you,22487,20136,2351,5839,652,126,29.0,11.17,-124,10176.34,mailchimp,Lapsed_90d
20-Jul-2024,EM9067,,transactional,Exclusive access just for you,6459,6338,121,588,102,,9.28,17.35,13,816.32,Dotdigital,
08/07/2024,EM4879,Abandoned_Cart_1,win_back,,,17121,554,-6123,722,245,35.76,11.79,,4737.61,Dotdigital,Lapsed_90d
02-27-2024,EM7800,abandoned_cart_1,promotional,NULL,3759,3647,112,1034,268,32,28.35,25.92,-35,1970.12,Mailchimp,lapsed_90d
01/09/2024,EM4573,Abandoned_Cart_1,win_back,NULL,21034,19267,1767,3527,299,42,18.31,8.48,57,1393.21%,Mailchimp,All Subscribers
2024-10-09,EM7877,Welcome_Series_1,Promotional,NULL,4858,4637,221,15,1,69,0.32,6.67,0,0.0,KLAVIYO,VIP
03-Aug-2024,EM1175,Monthly_Newsletter_Mar,win_back,Glow up this summer,-14633,13787,846,1989,,27,14.43,1.91,1,66.54,mailchimp,Cart Abandoners
05-09-2024,EM8211,Abandoned_Cart_1 ,Promotional,Your skin will thank you,7969,7939,30,2008,16,74,25.29,0.8,0,0.0,KLAVIYO,
02-07-2024,EM3830,Abandoned_Cart_2,NEWSLETTER,Glow up this summer,8486,7467,1019,3289,352,16,44.05$,10.7,1,67.12,,New Subscribers
29/07/2024,EM3222,Abandoned_Cart_1 ,Promotional,You left something behind...,10898,9604,,3732,248,9,38.86,6.65,5,314.69,klaviyo,Cart Abandoners
09-15-2024,EM8233,Monthly_Newsletter_Jan,Promotional,Glow up this summer,5181,4710,,1132,109,66,24.03,9.63%,15,1207.18,,VIP
2024-02-28,EM1634,Monthly_Newsletter_Jan,win_back,We miss you - here is 15% off,17408,15883,1525,2529,589,159,15.92,23.29%,47,,Klaviyo,VIP
2024/06/03,EM9900,Abandoned_Cart_2,Promotional,Your skin will thank you,11863,10721,1142,1335,327,98,12.45,,2,85.96,Dotdigital,lapsed_90d
06-22-2024,,,NEWSLETTER,Glow up this summer,3195,3067,128,1375,171,31,44.83,12.44,13,874.57,Mailchimp,Lapsed_90d
10-Jan-2024,EM3857,Welcome_Series_2,newsletter,You left something behind...,,9262,1074,135,21,110,1.46,15.56,2,106.82,,lapsed_90d
2024-04-08,EM1983,Welcome_Series_1,Promotional,New in: Vitamin C Serum,3335,3207,128,1379,20,42,43.0,1.45,2,,mailchimp,
2024-04-09,EM1025,Welcome_Series_1,NEWSLETTER,You left something behind...,752,722,30,269,4,4,37.26,1.49,0,0.0,klaviyo,
2024/02/20,EM6227,VIP_Early_Access,win_back,,,14634,343,5365,17,94,36.66,0.32,1,84.66,klaviyo,All Subscribers
25/04/2024,,Flash_Sale_48hr,win_back,48hrs only: 20% off everything,6622,6251,-371,441,54,17,7.05,12.24,8,276.0,mailchimp,New Subscribers
01/05/2024,EM3391,Monthly_Newsletter_Feb,,,13331,12046,1285,191,27,59,1.59,14.14,1,86.22,mailchimp,VIP
,EM7905,Abandoned_Cart_1,promotional,We miss you - here is 15% off,13821,13440,381,403,30,61,3.0,7.44,2,70.58,klaviyo,Cart Abandoners
04-27-2024,EM3774,,newsletter,New in: Vitamin C Serum,3268,2924,,1233,177,13,42.17,14.36,32,1947.65,KLAVIYO,Lapsed_90d
03-Dec-2024,EM3914,,win_back,NULL,4510,4166,344,889,159,65,21.34,17.89,0,0.0,Mailchimp,Lapsed_90d
30/06/2024,EM6582,abandoned_cart_1,NEWSLETTER,We miss you - here is 15% off,13597,12994,,4332,948,172,33.34,21.88,98,8193.46,KLAVIYO,
2024-09-03,EM4939,Monthly_Newsletter_Jan,promotional,48hrs only: 20% off everything,19266,18754,512,7056,271,159,37.62,3.84,,,KLAVIYO,Cart Abandoners
23-Apr-2024,EM3750,VIP_Early_Access,newsletter,NULL,24660,23837,823,3113,622,92,13.06,19.98,90,7092.98,Dotdigital,All Subscribers
04-23-2024,EM9781,Welcome_Series_1,promotional,New in: Vitamin C Serum,11500,10824,676,2180,696,99,20.14,31.93,129,9779.36,Dotdigital,VIP
17-Apr-2024,EM5666,Flash_Sale_48hr,win_back,Exclusive access just for you,11710,10680,1030,2323,114,5,21.75,4.91,5,318.05,Dotdigital,
04-03-2024,EM7528,Abandoned_Cart_1 ,win_back,New in: Vitamin C Serum,12050,11641,409,4555,156,-171,39.13,3.42,,278.49%,Dotdigital,All Subscribers
17/04/2024,EM1049,Welcome_Series_1,,Exclusive access just for you,20530,19678,852,6457,1805,222,32.81,27.95,119,,,VIP
17-Jul-2024,EM6149,,Promotional,You left something behind...,16250,15778,472,181,39,304,1.15,21.55,2,123.06,klaviyo,New Subscribers
03/01/2024,EM4290,abandoned_cart_1,newsletter,,21948,21165,783,6967,1207,182,32.92,17.32,128,8009.02,Dotdigital,Cart Abandoners
2024-11-07,EM7126,Abandoned_Cart_1,transactional,We miss you - here is 15% off,6556,6066,490,2657,265,105,43.8,9.97,50,1334.41,Mailchimp,
2024/11/03,EM1794,Win_Back_90Day,promotional,Exclusive access just for you,18237,16217,-2020,6280,1745,318,38.72,27.79,182,8260.5,Mailchimp,Lapsed_90d
06-21-2024,EM5536,VIP_Early_Access,promotional,NULL,14329,13284,1045,246,70,21,1.85,28.46,2,66.74,Klaviyo,Cart Abandoners
10-15-2024,EM7937,,newsletter,48hrs only: 20% off everything,12034,11083,-951,205,4,18,1.85,1.95,0,0.0,mailchimp,
10-04-2024,EM7577,Abandoned_Cart_1,win_back,New in: Vitamin C Serum,10148,9607,541,1139,-187,27,11.86,16.42,23,1193.81,Mailchimp,
2024/11/10,,abandoned_cart_1,NEWSLETTER,,23627,22707,920,3640,736,367,16.03,20.22,119,,Mailchimp,Cart Abandoners
2024/08/15,EM6865,Welcome_Series_2,newsletter,We miss you - here is 15% off,13525,,1326,4118,1390,22,33.76,33.75,172,7448.71,Klaviyo,All Subscribers
,EM6729,Abandoned_Cart_2,,,2115,1988,127,15,3,27,0.75,20.0,0,0.0,klaviyo,
22-Apr-2024,EM8228,Abandoned_Cart_1 ,NEWSLETTER,,11656,11490,166,4972,970,214,43.27,19.51,174,8117.26,mailchimp,Lapsed_90d
27/03/2024,EM3750,Abandoned_Cart_1,newsletter,48hrs only: 20% off everything,8680,8621,59,3173,222,94,36.81,7.0,11,261.22,,Cart Abandoners
22/01/2024,EM9184,Win_Back_90Day,promotional,NULL,21897,20565,1332,4532,216,123,22.04,4.77,16,867.22,,Lapsed_90d
12/06/2024,EM9603,Monthly_Newsletter_Mar,NEWSLETTER,Glow up this summer,20309,18046,2263,1989,652,70,11.02,32.78,67,5355.87,mailchimp,VIP
2024-03-21,EM4889,Welcome_Series_2,,Exclusive access just for you,14733,13788,945,4265,459,99,30.93,10.76,2,45.23,klaviyo,All Subscribers
2024/07/15,EM3831,,newsletter,You left something behind...,1891,,,468,13,13,28.06,2.78,2,169.12,,
07-Nov-2024,EM4980,,transactional,You left something behind...,3037,2802,235,962,89,,34.33,,15,323.01,,lapsed_90d
19-Apr-2024,EM8480,Abandoned_Cart_1,,New in: Vitamin C Serum,17278,16909,369,4764,540,264,28.17,11.34,37,3142.12,Klaviyo,lapsed_90d
04-Dec-2024,EM3174,Abandoned_Cart_1 ,win_back,We miss you - here is 15% off,24487,21832,2655,,996,,35.64,12.8,149,,,All Subscribers
02/02/2024,EM5276,,promotional,NULL,4543,4072,471,1247,284,60,30.62,22.77,51,2396.06 ,Klaviyo,All Subscribers
21/07/2024,EM4301,Monthly_Newsletter_Feb,transactional,NULL,22737,21313,1424,4164,983,11,19.54,23.61,46,,mailchimp,New Subscribers
12-17-2024,EM8039,Welcome_Series_1,win_back,NULL,7713,7535,178,832,126,31,11.04,15.14,,141.2,klaviyo,Cart Abandoners
22/09/2024,EM6534,Flash_Sale_48hr,transactional,,16330,15605,725,2644,443,293,16.94,16.75,,3813.3,Klaviyo,New Subscribers
12-20-2024,EM5584,Abandoned_Cart_1,promotional,48hrs only: 20% off everything,7623,7557,66,1055,81,,13.96,7.68,3,202.32,mailchimp,lapsed_90d
22-Dec-2024,EM9610,Monthly_Newsletter_Mar,promotional,We miss you - here is 15% off,21176,21015,161,2856,784,58,13.59,27.45,17,528.61,,VIP
2024-10-27,EM4375,Monthly_Newsletter_Jan,,Exclusive access just for you,7527,7073,454,353,47,57,4.99,13.31,8,471.4,Mailchimp,All Subscribers
2024/12/08,EM2523,Monthly_Newsletter_Mar,Promotional,Your skin will thank you,1435,1339,96,334,96,10,24.94,28.74,1,70.45,KLAVIYO,VIP
03-29-2024,EM4408,Abandoned_Cart_2,promotional,Glow up this summer,7789,7488,301,1821,587,86,24.32,32.24,92,4463.96,Dotdigital,lapsed_90d
10-Mar-2024,EM8485,Welcome_Series_1,Promotional,,2074,1994,80,42,4,19,2.11,9.52,1,62.5,klaviyo,All Subscribers
2024/11/22,EM9013,abandoned_cart_1,newsletter,New in: Vitamin C Serum,11928,-10753,1175,3444,599,182,,17.39,34,1727.32,,
10-16-2024,EM8825,Win_Back_90Day,transactional,New in: Vitamin C Serum,24196,22187,2009,9295,1111,330,,11.95,,10384.2,Klaviyo,New Subscribers
,EM3984,VIP_Early_Access,Promotional,We miss you - here is 15% off,11761,10888,,,238,166,34.94,6.26,38,2885.45,,VIP
2024/09/19,EM8607,Abandoned_Cart_2,transactional,48hrs only: 20% off everything,15010,14588,,4043,173,189,27.71,4.28,1,67.2,klaviyo,New Subscribers
25/03/2024,EM5985,Win_Back_90Day,Promotional,,21051,20680,371,2133,399,160,,18.71,,658.13,klaviyo,lapsed_90d
02/08/2024,EM2110,Abandoned_Cart_2,win_back,,19068,18936,132,8382,71,351,44.26,0.85,2,130.47,Mailchimp,Cart Abandoners
2024/04/06,EM8605,Monthly_Newsletter_Jan,promotional,Exclusive access just for you,11794,10412,1382,2830,168,80,27.18,5.94,22,,,VIP
15/08/2024,EM4796,Abandoned_Cart_1,win_back,You left something behind...,19947,19468,479,1930,357,37,9.91,18.5,62,5238.9,klaviyo,lapsed_90d
12-30-2024,EM9786,Abandoned_Cart_1 ,transactional,48hrs only: 20% off everything,21328,21001,327,3274,1120,389,,34.21,103,8549.1,Dotdigital,All Subscribers
2024/10/28,EM7448,Monthly_Newsletter_Feb,newsletter,,15582,14980,602,2154,265,179,14.38,12.3,,2028.64,mailchimp,lapsed_90d
01-Jan-2024,EM5335,Abandoned_Cart_2,,,11847,11699,148,1657,263,133,14.16,15.87,5,227.71,mailchimp,Lapsed_90d
28-Aug-2024,EM4833,,promotional,,4666,4223,443,470,39,37,11.13,8.3,1,85.84,mailchimp,
29-Jun-2024,EM4032,Win_Back_90Day,NEWSLETTER,New in: Vitamin C Serum,6882,6820,62,2662,444,107,39.03,16.68,45,2823.07,Dotdigital,lapsed_90d
01-Aug-2024,EM8177,abandoned_cart_1,transactional,Exclusive access just for you,23145,21313,1832,6669,957,389,31.29,14.35,119,9681.97,Dotdigital,Lapsed_90d
2024-06-02,EM2899,Abandoned_Cart_1,,You left something behind...,9000,8541,459,602,83,75,7.05,13.79,11,521.84,Dotdigital,All Subscribers
08-10-2024,EM8161,Welcome_Series_2,win_back,New in: Vitamin C Serum,9924,9153,,1652,500,46,18.05,30.27,92,7590.27,Klaviyo,lapsed_90d
,EM2299,Welcome_Series_2,transactional,Your skin will thank you,4910,4559,351,1389,418,49,30.47,30.09,75,6520.92,Dotdigital,Cart Abandoners
2024/08/31,EM3426,abandoned_cart_1,Promotional,Your skin will thank you,7446,6602,844,1674,415,52,25.36,24.79,-44,1966.63,Dotdigital,
17-Nov-2024,EM5803,Welcome_Series_1,Promotional,You left something behind...,17096,16740,356,2168,281,95,12.95,12.96,17,1489.28,Mailchimp,VIP
04-15-2024,EM4446,,Promotional,Glow up this summer,24354,22551,1803,3994,815,269,17.71,20.41,162,9118.55,Dotdigital,Lapsed_90d
2024-07-19,EM2750,abandoned_cart_1,NEWSLETTER,New in: Vitamin C Serum,17339,16282,1057,5017,100,189,30.81,1.99,6,444.11,mailchimp,New Subscribers
05-Jan-2024,EM8013,Flash_Sale_48hr,NEWSLETTER,Your skin will thank you,3476,3354,122,430,,64,12.82,4.19,1,27.4,Klaviyo,Lapsed_90d
2024-09-15,EM9024,VIP_Early_Access,win_back,,13583,,1051,1854,433,142,14.79,23.35,74,2746.72,,VIP
2024/01/22,EM8406,Flash_Sale_48hr,promotional,NULL,14847,14551,296,4732,1418,54,32.52,29.97,216,5868.43,Dotdigital,All Subscribers
07-10-2024,EM9851,VIP_Early_Access,Promotional,Your skin will thank you,11441,11174,,3284,592,123,29.39,18.03,11,409.17,Klaviyo,All Subscribers
2024-09-06,EM3150,Monthly_Newsletter_Feb,,You left something behind...,16400,15083,1317,2962,799,41,19.64%,,62,4824.7,klaviyo,New Subscribers
2024-10-07,EM8866,,,Your skin will thank you,23356,21726,1630,6507,1563,170,29.95,24.02,165,9945.11,mailchimp,lapsed_90d
07-02-2024,EM2780,Welcome_Series_2,newsletter,Glow up this summer,17377,16654,723,2329,782,160,13.98,33.58,115,5187.79,Dotdigital,Lapsed_90d
03/09/2024,EM4141,Win_Back_90Day,win_back,We miss you - here is 15% off,1329,1313,16,479,152,3,36.48,31.73,3,130.03,Dotdigital,All Subscribers
28/12/2024,EM8940,Abandoned_Cart_1,transactional,New in: Vitamin C Serum,20508,18253,2255,4529,736,19,24.81,16.25,48,4144.1 ,,
2024/12/04,EM2091,,Promotional,You left something behind...,17448,16458,990,3838,700,226,23.32,18.24,102,4290.49$,Dotdigital,
02-01-2024,EM5388,Abandoned_Cart_1,Promotional,Exclusive access just for you,22559,22150,409,5443,878,142,24.57 ,16.13,22,794.76,,VIP
04/06/2024,EM7335,Win_Back_90Day,NEWSLETTER,Your skin will thank you,24171,21570,,6235,1778,309,28.91,28.52,,8108.42,Mailchimp,VIP
01/01/2024,EM7335,Welcome_Series_2,,New in: Vitamin C Serum,15941,14737,1204,2383,21,148,16.17,0.88,2,144.52,Dotdigital,Lapsed_90d
2024-11-08,EM4238,Abandoned_Cart_1 ,promotional,,16358,15752,606,3425,659,88,21.74,19.24,55,4946.71,mailchimp,lapsed_90d
01-13-2024,EM2613,Abandoned_Cart_2,newsletter,Glow up this summer,14772,13504,1268,3234,949,104,23.95,29.34,102,3977.52,,lapsed_90d
2024-12-18,EM9962,Monthly_Newsletter_Jan,,,24787,23682,1105,5563,1265,58,23.49,22.74,,4070.96,mailchimp,Lapsed_90d
2024-11-06,EM3384,,Promotional,New in: Vitamin C Serum,19525,17781,1744,3280,345,136,18.45,10.52,22,1107.43,klaviyo,lapsed_90d
